"","ResponseId","PROLIFIC_PID","Condition","1_advice","2_advice","3_advice","4_advice","5_advice","6_advice","7_advice","8_advice","9_advice","10_advice","GroupNum","age","gender","ethnicity","education","0.AdviseeID","0.Estimate","0.Performance","0.Gender","0.Treatment","1.AdviseeID","1.Estimate","1.Performance","1.Gender","1.Treatment","2.AdviseeID","2.Estimate","2.Performance","2.Gender","2.Treatment","3.AdviseeID","3.Estimate","3.Performance","3.Gender","3.Treatment","4.AdviseeID","4.Estimate","4.Performance","4.Gender","4.Treatment","5.AdviseeID","5.Estimate","5.Performance","5.Gender","5.Treatment","6.AdviseeID","6.Estimate","6.Performance","6.Gender","6.Treatment","7.AdviseeID","7.Estimate","7.Performance","7.Gender","7.Treatment","8.AdviseeID","8.Estimate","8.Performance","8.Gender","8.Treatment","9.AdviseeID","9.Estimate","9.Performance","9.Gender","9.Treatment"
"708","R_Zt8GEiRAisySWd3","60b322994d0b901954690036","None",1,0,1,0,1,1,0,0,0,0,190,25,"Male","White or Caucasian","High school diploma or GED","5e09ffd8fa3d102a583771c1",3,7,"Female","High","62b6611f74e3b822f99b90f0",4,5,"Male","High","60ff5fb6cbf1bb7de9bf2801",6,8,"Female","Low","6554d46d51c7f11955e666a3",6,4,"Male","High","635407b0f2c5045f78bd9326",6,8,"Male","High","628f9b391ab8b87c64643248",8,7,"Male","High","656b7888c053d63a280abc18",1,4,"Female","Low","652d5dcfbf51f8f449531f8d",2,2,"Male","High","607cbf385d3202721e3f719f",4,5,"Female","High","65086108065f757ea3cf2e0c",3,2,"Female","High"
"709","R_2SwTL8kdwflMdki","5f01d812e83c5732b0dd15e6","None",0,0,0,0,0,0,0,0,0,0,140,37,"Male","White or Caucasian","Bachelor’s degree","6569e9a278a24d3828aff150",4,5,"Male","Low","653efdb0f60588dbb6c205cf",5,0,"Male","High","64badb09518eb5b219132eea",2,2,"Male","High","5bf349126f97050001e6a6e6",2,0,"Female","Low","645ff03216381bea1acfcc03",3,5,"Female","Low","62b6611f74e3b822f99b90f0",4,5,"Male","High","55b6e53bfdf99b438f10e3bb",2,3,"Male","High","62b146e365eca239ef0dbbfb",6,5,"Female","High","5ee3c01c7247c006e9a3f4fd",2,3,"Female","Low","6446f3b2df3f3274b549bec6",2,2,"Female","Low"
"710","R_2TtMrQJjJUCazzI","643d699899737784c4d5cbcf","E",1,1,0,1,0,0,1,0,0,0,113,62,"Female","Black or African American","Bachelor’s degree","559c3e07fdf99b32b55f2d8d",7,7,"Male","Low","653fb726d2b45b03e76d0c42",5,7,"Female","Low","656907a16ea276f3fef47618",3,2,"Female","Low","5ba86de49629a90001b3ef5f",3,7,"Female","High","656330bce859fe9d4d59f7cd",2,0,"Male","High","63c5c3192e709e19fc67d5dd",0,1,"Male","Low","629e2781136f152f6592f171",8,7,"Male","High","62ed458d61ebd1930833e95a",2,2,"Male","High","5d82be0cf45ead000150f026",2,1,"Female","High","5fd0ebb69497b30008547502",3,0,"Female","Low"
"711","R_24MpJwvLqhnfoIW","5f8cff5b20cbd14a4e792ee8","E",0,1,1,0,1,0,1,0,0,0,212,25,"Female","White or Caucasian","Bachelor’s degree","6564ea3f09ef57b9f200a136",3,5,"Female","Low","653932c48f1f4427af84a7f0",5,10,"Female","Low","655f91264d8805f0077f8252",4,7,"Female","Low","6091ab55ea2e97910519f8e7",2,5,"Female","High","559c3e07fdf99b32b55f2d8d",7,7,"Male","Low","60171c9b1a726593103182b3",6,5,"Male","Low","5e70636370147a63fecbdea3",10,10,"Male","High","6559cdab800b1fea9ae41e51",6,4,"Male","Low","612944f9b8a68a69978cf645",7,5,"Male","High","615dd0b0a024ba4f4b4f7c24",6,4,"Female","High"
"712","R_3nq67TW4HUDiUcS","62d1972976dd315728ead6f9","E",0,0,1,0,1,0,0,0,0,1,119,50,"Female","White or Caucasian","Bachelor’s degree","6563f79828c4121b6401e2e0",4,4,"Female","Low","6569f75e1535619c755d8c2b",3,3,"Female","Low","63d000d62878aa92b833c5fc",7,6,"Female","High","64d78f0b32711ec68958c832",2,4,"Male","Low","63483c4522d65d46028da7a7",7,4,"Male","High","655ca373c2a312979a9450fd",5,3,"Male","High","63d86d675509ff61463bddcd",2,4,"Female","High","594425f07ccfd00001d3f462",3,4,"Male","Low","653555db179dc4e859ef43fb",3,4,"Female","Low","5aba561de1099600016a1041",3,6,"Male","High"
"713","R_1kYtxQp6jGVSPNx","5f8b59135303501385e70d35","E",0,1,1,0,0,0,1,1,0,0,109,52,"Female","White or Caucasian","Bachelor’s degree","59757b95395bf80001bf9daa",3,5,"Female","Low","55bb9ae7fdf99b26d27fda01",5,9,"Female","Low","63e51bdade16b861346088b4",6,7,"Male","Low","64a281f78c5be10f0f28e3ac",5,6,"Male","Low","651c2cc23704dc10500ae77c",2,5,"Female","High","60d26711dc84670799dac6b8",3,5,"Male","Low","5eb5f6d5e38e9f4e6c8dde3f",2,7,"Female","Low","6312c4daeb7e0f890b0b6a7f",8,9,"Male","Low","5d83dba73dfcaa0019a3125f",4,6,"Female","Low","63d60e3ca4fa1f7b4bf61e82",4,5,"Male","High"
"714","R_295PlVsOQCr4E3G","56849d528f456f000c45e1dd","E",1,1,0,0,0,1,1,0,0,1,153,36,"Female","Black or African American","Some college, but no degree","654371f34cabd62e8649aedd",7,9,"Female","High","58752fed445a5f00019b4a3f",8,9,"Male","Low","583d5dd49c5f2a0001b85f40",3,5,"Female","Low","62c66885ba0578c9b5a0e4ae",3,5,"Male","Low","5d63867550d0dd0017805976",3,5,"Male","High","646d3710dea5554a4b83d2a2",10,7,"Male","High","647f32146ae0a0e10b634f67",8,7,"Male","High","58ccfada8460040001e1ec4f",5,5,"Female","High","58742bf5d53c97000159df8c",3,7,"Female","High","6103664b32254e61282aaf0f",8,7,"Female","Low"
"715","R_2pYT5Wy8MboCZbg","5c660497076e4e0001290b6c","None",0,0,0,0,0,0,0,1,0,1,12,41,"Male","White or Caucasian","Some college, but no degree","62f18c2d37a5f255f351b61d",3,4,"Male","Low","63251e479509813fab713ad2",3,6,"Male","High","654e6dcbb060f1ea2d712339",3,6,"Male","Low","5fc134c704e715129eb5d720",3,6,"Female","Low","6129cc7a565c9c03752802fa",8,6,"Female","High","63d69e4d6648b39324fdf0ad",4,3,"Male","Low","652d8afc5aaab078ef2baeb3",5,4,"Female","Low","654b9e50dc38506c10831a0b",7,6,"Male","High","63bc74f63269af3a7bfcec7c",3,3,"Female","Low","6567492900b32685a1ca02ae",2,6,"Female","Low"
"716","R_2tAayFDxZKGxwru","6014213c77aab7396ca3e5a7","E",1,1,0,0,0,0,0,0,0,0,87,50,"Female","White or Caucasian","Bachelor’s degree","5fc7a6aaa7646c0009521161",9,8,"Male","High","5bc9f8b677740000016a08b5",9,8,"Female","High","63fb73b8e64f455117b045b9",3,5,"Male","Low","63d569384ae2cf6d4dce7c32",6,5,"Female","High","63e885e4e1fc973179d56f63",1,2,"Female","Low","636148a83d7a7c349bb08436",1,5,"Female","Low","6266e63b82fa38e800e33a24",5,4,"Male","Low","63d461113c2fbc554ca3816c",4,5,"Male","Low","641feb2494b8a1eb706ab8a5",5,2,"Male","High","5c23c03889f035000173d7d7",4,4,"Female","High"
"717","R_2WGrPE9QrT6Rpjx","62897d2024f826ea90b7efa1","E",1,0,1,1,0,1,1,1,0,0,57,70,"Female","White or Caucasian","Bachelor’s degree","63cff262503b56190be3eb18",6,10,"Female","Low","59ac5e9f9fdf6c0001cba8bf",2,5,"Male","Low","654e801d14df9acd084196c2",6,6,"Female","High","63bdfe6a69fc4d15b3aec18d",5,6,"Male","Low","6428cf95700357ed9473c9a8",0,5,"Female","High","65187e0acd8242d0b5686df0",1,6,"Male","Low","63235c5bf70d8e4f79b205cd",10,10,"Male","High","65086c7f03eb48d5537d2e17",3,6,"Female","Low","6091ab55ea2e97910519f8e7",2,5,"Female","High","6554d37b930cdddd5d185854",4,5,"Male","High"
"718","R_1GCb8JIbCFyUwOC","5ec069665945830d0d7619ab","None",1,1,1,1,1,1,1,1,1,1,182,19,"Female","White or Caucasian","High school diploma or GED","63671bfc81a5eca4218b6417",10,10,"Male","Low","5fc035f6c039c1402117124b",4,6,"Male","Low","643ab9c7dbf92589bedc45f6",6,8,"Female","Low","6404132ea192589b51692c4a",7,8,"Female","High","6567492900b32685a1ca02ae",2,6,"Female","Low","63d4019999c9ab839156014c",10,10,"Female","Low","596838d501a29d0001de41cc",8,8,"Male","Low","63254db937c17e8e9200fd54",8,8,"Male","High","656dbcf67e4c72430888d926",4,8,"Male","Low","63bed6e176fba857a47fbaff",8,8,"Female","High"
"719","R_3nuSNv1bIXsX6m9","62911a82ead4bc61607aa7d8","None",0,0,0,0,0,0,0,1,0,1,234,35,"Male","White or Caucasian","Some college, but no degree","63da9d744c860382808770bd",2,3,"Female","Low","62b146e365eca239ef0dbbfb",6,5,"Female","High","63936bad01efa1e55f6e149d",2,6,"Female","High","59ac5e9f9fdf6c0001cba8bf",2,5,"Male","Low","5ff3dd153986cc9fd8a6ba4f",3,3,"Male","Low","642f3188cc01a6b87e28a081",4,6,"Male","High","6361b846bf7ec695367cbfee",3,3,"Male","Low","656c8a2eba4ac7120453cdaa",5,7,"Female","High","6056bcf1cee7a41435889255",0,3,"Female","High","5c9567e99d4cac0011609746",5,7,"Male","High"
"720","R_2fBgBpSa6WvdA9g","60ce5270f1695ea416c25fc3","E",0,0,0,0,0,0,0,0,0,0,181,66,"Male","White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","633c74ad6178784ed5b52104",2,2,"Male","Low","654c7305aba05b86538b72be",5,5,"Male","Low","5c223d4a4a7e1f000137e5b9",5,5,"Male","High","607cbf385d3202721e3f719f",4,5,"Female","High","566a3e0e7da0350012b3ec49",5,6,"Male","High","61099a5c04f32c99f34ce2a8",5,7,"Female","High","64415cccab771017a37d3d93",7,7,"Male","High","63d000d62878aa92b833c5fc",7,6,"Female","High","651b1eb597d19205a5069db5",2,2,"Female","High","568e7e33e3ef9e000da202a7",3,5,"Female","High"
"721","R_AvoDd6KG3XmagZb","5cfec17adc24bc00016efa53","E",1,0,0,1,0,0,1,0,1,1,186,38,"Male","White or Caucasian","Bachelor’s degree","63614899ad49a91f1ef09067",9,7,"Male","Low","63cac85f8519383ef0422593",5,6,"Male","Low","64b3ebc9ad6778799f835dcb",3,1,"Female","High","5eb5f6d5e38e9f4e6c8dde3f",2,7,"Female","Low","5eceed79840590300f53fa51",5,1,"Male","High","65465016367e03dfea318b6a",4,3,"Male","High","654e434ae05e35d574cecf05",5,6,"Female","High","656766dc27c035c9ac54f90d",3,3,"Female","High","613c03f2b2bf929a716abfa4",5,6,"Male","High","65218b754dddc1ca107dd9c2",4,6,"Female","High"
"722","R_BWyZogI49E0BeSt","5fc2a5c0ddfca10169395662","None",1,1,1,1,1,1,1,1,1,1,157,41,"Female","White or Caucasian","Associates or technical degree","5c3c4726e8da5300012422c1",6,6,"Female","Low","655cf40ba825347658f39aa0",8,9,"Female","Low","6400e1da013c92ee33537ed8",5,7,"Male","High","581291fd072c230001933d38",3,6,"Female","High","650b03136ab3d4c832d98b71",4,7,"Male","High","5a53d878acc75b000179e52e",3,6,"Male","Low","63624e53b014a5fc8b293253",5,6,"Male","Low","655b6d4f57ae1636c0b4f647",8,7,"Female","High","55fc1a7c77f33b0010cb229f",4,9,"Male","Low","615dbec57d764bf5ab0a56e5",7,7,"Female","Low"
"723","R_BWLaEur5ZmE8Tux","6525cdd9428fa1db34392f35","E",0,0,0,0,0,0,0,1,0,0,164,57,"Female","White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","642c3fea4a786dc7a85d4f5d",4,5,"Male","Low","65417cf270afd2731d6baf38",1,0,"Female","Low","656330bce859fe9d4d59f7cd",2,0,"Male","High","5f6e2f793c9b1032dbe72def",4,0,"Male","Low","56b0ac5fe8b677000cdc0a34",1,4,"Female","High","63a0d718bbed03d92665039e",5,2,"Female","Low","5623f6afed6e5a000bc7f219",2,2,"Male","Low","5cf3f7364bcc6400019d71fa",2,5,"Female","High","5e42f74f5b772a18434cabf7",0,0,"Female","Low","63d68e4f60c155f4f1fd9681",4,4,"Male","High"
"724","R_110bI5ImcH3xqw9","5e3bb7770e53243ce0376fe1","None",0,0,1,1,0,0,1,1,0,0,61,38,"Male","White or Caucasian","Some college, but no degree","638a3fd5992f01b81d0e1e93",1,2,"Male","High","5c0dbb9b9166290001253342",6,4,"Male","High","6564c5d8d4ff42c7e3d04cf4",10,10,"Female","Low","611bf5c145247a98f2eb23e1",6,7,"Female","High","63a0d718bbed03d92665039e",5,2,"Female","Low","5a5d0554ac562400015402dd",2,4,"Female","High","63c13fcab1eda5bbe034a17c",9,10,"Male","Low","64415cccab771017a37d3d93",7,7,"Male","High","63e6a210aed5ff20a7f66025",2,4,"Male","High","5e1a72b0d370f42ef4051dc1",1,4,"Female","Low"
"725","R_3IRCUQDIjD4NEqq","62865960812a0a8c397f9b28","E",0,1,0,0,0,0,1,0,1,0,96,35,"Male","Asian","Bachelor’s degree","655f91264d8805f0077f8252",4,7,"Female","Low","63d7b2bf8c384775818d4be0",7,6,"Male","High","647dde92d730823a9e5c7f0f",3,2,"Female","High","5f931063e3ae1f094b740dff",2,1,"Male","High","5bb9db4a56161d0001006da1",1,3,"Male","Low","62cbf51439a76e8fccd8a495",0,3,"Female","High","650f0d7f288f6e42c03c4835",6,6,"Female","High","6134d8a566bc3dffe880e879",2,1,"Female","High","629e2781136f152f6592f171",8,7,"Male","High","630bbdba33a8711f454d81d9",1,2,"Male","Low"
"726","R_1Ny6hXMBbCtA8TK","636900dbc65a1b361be8e82f","None",1,0,1,1,0,1,1,0,0,1,134,40,"Male","White or Caucasian","Bachelor’s degree","638a3fd5992f01b81d0e1e93",1,2,"Male","High","650b6c4babc7aa25099a457d",4,3,"Male","Low","5a973b8235237b0001127686",2,2,"Female","High","63469e0a9552017beb3cfb82",6,7,"Male","Low","613c03f2b2bf929a716abfa4",5,6,"Male","High","653d688454266dc6f45bb770",5,3,"Male","Low","5d1d3f10d5669200017b4e46",4,3,"Female","High","655011cf71b8b185b7f6cd93",3,3,"Female","High","65304957819744cb14dd6428",6,7,"Female","Low","65640c5907bb3c72f8a7609f",6,6,"Female","High"
"727","R_3HZXFkQJJky71JW","653fc8e157cb0d038fe68fd6","None",0,1,0,0,0,0,0,1,0,1,183,36,"Female","Black or African American","Bachelor’s degree","64da2707c3e6642220490de0",2,1,"Male","High","652d7b1e3b3bbcbeecac8e1b",5,7,"Female","High","6129cc7a565c9c03752802fa",8,6,"Female","High","655e0bb280cc9051e9e53b34",7,5,"Female","High","5f9057735c69b00e72665f84",3,5,"Male","Low","63caa01beb22afd1f8a42b54",1,1,"Female","Low","64014e60aa3da4437a518c64",2,6,"Male","Low","5dfd077e3690bd03bfa91d48",3,7,"Male","Low","6564cc28c3224c4a8984d793",7,2,"Male","Low","65344ec64854d12a1baf93d6",1,2,"Female","High"
"728","R_STYkQkwnWreqD4Z","5e9f877ee0b0960f3d2b6d30","None",0,0,0,0,0,0,0,0,0,0,161,22,"Male","Other","Bachelor’s degree","6286e40c379938abc16e254b",3,6,"Male","Low","64d5323f567c88a7df95b47a",3,4,"Male","High","61283769a39dd638c256540c",4,3,"Male","Low","5ace650a436f550001004f87",6,4,"Female","High","6489db7cf28c81a0fe36111f",3,2,"Female","Low","61003158268e33dbe5e03efe",6,6,"Female","Low","5bfd83b1a6d6a0000158ecd5",4,3,"Female","Low","64559feafbddb5f11010b973",2,2,"Male","High","64d63b117d0fcfc1cd8d6934",6,6,"Male","Low","654e801d14df9acd084196c2",6,6,"Female","High"
"729","R_2zNrlzG6sZJpK8Q","62ead1ef3d160a9d666c0bac","None",0,0,0,0,0,0,0,1,1,1,121,28,"Female","Asian","Bachelor’s degree","64da2707c3e6642220490de0",2,1,"Male","High","644e80f65a5c0e0d2f9a433b",5,3,"Male","High","5cb2e89bc29be80001b13ed6",3,3,"Female","Low","5f0a1eda5ca59d0e64a83bb9",3,5,"Female","High","63d41c2627381fc53af61e58",3,1,"Female","High","65382bd75cef4070421e08e3",6,5,"Male","Low","643ebf44db98b64228ffb5a1",6,5,"Male","Low","6428cf95700357ed9473c9a8",0,5,"Female","High","65649e26fc062fd174f780eb",5,5,"Female","High","652c821a3d99a68b56fe9bcb",5,5,"Male","High"
"730","R_2tEAr6eDubR1RZs","654c1c70b209c307d81b3694","E",0,1,1,0,0,1,0,1,1,1,175,45,"Male","White or Caucasian","Associates or technical degree","60d50ceb7c563c73f91d9ec5",4,4,"Female","High","642f3188cc01a6b87e28a081",4,6,"Male","High","656895a927e7b2f8ccd33dbb",4,7,"Female","High","62dc65fdd3bbfeff289f1500",4,3,"Male","High","656cdaba68b29fde6f423183",1,3,"Female","Low","6400dcf7361c4d3315b027b4",9,6,"Male","Low","64413c375a0ded04a4e99a3f",5,4,"Male","Low","5fbd42937610c10b8f1059d4",5,6,"Female","High","6102ced1a983f0479d576146",2,6,"Female","Low","6400e1da013c92ee33537ed8",5,7,"Male","High"
"731","R_1juZHVWUvI5WMJw","5f7a28b8bedcf2112ebd1289","None",0,0,0,0,0,0,0,0,0,0,108,37,"Female","White or Caucasian","Bachelor’s degree","62ceba5fdab49dfc90278cbb",5,2,"Female","High","5ea340a26c3ed82b0dbd4d9f",4,2,"Female","High","5cf3f7364bcc6400019d71fa",2,5,"Female","High","6439db560a5e06fd3451c47c",3,2,"Male","Low","607e3f2b4e935b3bd8c828b8",4,5,"Male","High","640266a614e4080b6cf0deac",3,2,"Male","Low","5e64ef1a247a9d2561f47509",5,2,"Male","Low","6400db77211380d3116572fc",3,5,"Female","High","6400e3697879c55c323f34d0",5,5,"Male","High","63e885e4e1fc973179d56f63",1,2,"Female","Low"
"732","R_1OJCKyFylCYb9tp","62c97585c81636f2f16fbbb0","E",0,0,0,0,0,0,0,0,0,0,220,33,"Male","White or Caucasian","Bachelor’s degree","6562c873c8002ad2e44b7b33",5,4,"Male","High","6523fd484d1a5101f5a14ed9",3,4,"Male","High","62a099bb01ad779df1971ea4",1,4,"Female","Low","63d69e4d6648b39324fdf0ad",4,3,"Male","Low","63f477547d2302b4346299f4",2,3,"Male","Low","656e0027693b68d1e742a02c",2,3,"Female","Low","5c58fdd6fa9e940001080c18",4,3,"Female","High","655e2fc2216f481406e1fcb2",2,4,"Female","Low","6559cdab800b1fea9ae41e51",6,4,"Male","Low","60933bb6e47eb28c880b93d9",5,4,"Female","High"
"733","R_31duwP0yGnKbfyw","55cf5cc434e9060005e56c39","None",0,1,1,0,1,1,1,0,1,0,6,62,"Female","White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","5a8f13595292b80001235e09",4,4,"Male","Low","6567b1e08b8c77ef72d0ab84",2,7,"Female","Low","6266a849331cc893a5b22cf6",7,9,"Male","High","63d41c2627381fc53af61e58",3,1,"Female","High","63852fbf95d78ba25b99005e",8,7,"Female","Low","63614899ad49a91f1ef09067",9,7,"Male","Low","55bb9ae7fdf99b26d27fda01",5,9,"Female","Low","60d9e874269237cc2a228006",2,4,"Female","High","5d4a6459061e2a000138bad3",9,7,"Male","High","655a395e2828d333bae0ea4b",4,1,"Male","High"
"734","R_cA7vJ1coVgS0NcR","652809036a4ca0c161cda6e7","None",1,1,0,1,1,0,0,1,1,0,202,54,"Female","White or Caucasian","Bachelor’s degree","6564c5d8d4ff42c7e3d04cf4",10,10,"Female","Low","62c2f70f10a2a5cf48c9ab2f",7,7,"Male","High","65187e0acd8242d0b5686df0",1,6,"Male","Low","64db6562e5551a2f0b277fe1",7,7,"Male","Low","58742bf5d53c97000159df8c",3,7,"Female","High","65086c7f03eb48d5537d2e17",3,6,"Female","Low","6553a027c17b97e04110e168",4,2,"Female","High","5ba86de49629a90001b3ef5f",3,7,"Female","High","5ec403bb09d0e02a060bd5e6",9,10,"Male","Low","633f4f203450d46b01e3d16b",5,2,"Male","High"
"735","R_3lyRbfuleFxVmot","60881febdca7113bb8e399b2","E",0,0,0,0,0,0,1,1,0,0,225,27,"Male","White or Caucasian","High school diploma or GED","612bb0204ad8e7e8bed041eb",1,2,"Male","Low","57f2da5c6c19420001438d19",2,1,"Female","Low","6549361190dc221dcf738b39",2,3,"Female","Low","6463e382425ee2c5d0a1b2c9",6,3,"Male","High","62dd2f0668b37a65531fae67",4,1,"Male","High","60d50ceb7c563c73f91d9ec5",4,4,"Female","High","5fc035f6c039c1402117124b",4,6,"Male","Low","6567492900b32685a1ca02ae",2,6,"Female","Low","5a6d3a19e6cc4a0001b6c47a",5,4,"Male","High","6266aa7132e3a5bf1631ac1b",2,2,"Female","High"
"736","R_3L0Is3UMPhISVCg","57309f6b30a556000fecdd47","None",0,0,0,0,0,0,0,0,0,0,214,43,"Male","Asian","Bachelor’s degree","656c29aa6d8a2bdfd346239b",4,2,"Female","High","5dd663c3cf8e7e5efc123950",4,6,"Male","High","5d79156e0c89aa0001026dc8",1,1,"Male","Low","63bcf141136313265f65eec9",1,3,"Female","Low","652d8afc5aaab078ef2baeb3",5,4,"Female","Low","5dbaded2af6b8e0e8c3632ed",4,4,"Male","High","6555f62f633506d42cf023e6",7,3,"Male","Low","572041d6fd3a5200093c1295",1,1,"Female","Low","62ed458d61ebd1930833e95a",2,2,"Male","High","63ea6fc5092518554c9b8111",6,6,"Female","Low"
"737","R_1q3BaTvGtES5uCM","60fcf06bcb5811d060c369fa","None",0,0,0,0,1,0,1,0,0,0,155,22,"Female","White or Caucasian","Bachelor’s degree","64b3ebc9ad6778799f835dcb",3,1,"Female","High","65640c5907bb3c72f8a7609f",6,6,"Female","High","5ffa5b733bd20c42d0b40b87",7,6,"Male","High","653e815427effbcf60fd50e5",3,1,"Male","High","65627c72163e4c5a24c985fc",6,7,"Male","Low","614e1a28a1851394f80ede61",6,3,"Male","High","64d6c42e2328deb02a2fedb9",4,7,"Female","Low","63bcf141136313265f65eec9",1,3,"Female","Low","562e4469733ea00005163785",5,6,"Male","High","650f0d7f288f6e42c03c4835",6,6,"Female","High"
"738","R_23UfT0wjmZSyLk8","63f78da535c3e1d481a62cf2","E",0,0,0,0,0,0,0,0,0,0,47,31,"Male","White or Caucasian","Bachelor’s degree","5fd67cce91f9895969c0edee",4,2,"Male","Low","5f4355b63765545a2867702a",4,6,"Female","Low","5e7cf03fea45cb369b402703",3,6,"Female","High","63c32f671ec650018875f3ee",5,5,"Male","High","5fb9121bc62f406e59c95c81",6,6,"Male","Low","656e09b763f76df09ba6f8d8",5,5,"Female","Low","63d13b3934b1255e0954a471",2,5,"Female","Low","562e4469733ea00005163785",5,6,"Male","High","65352d870dfbcccbe48634fe",3,2,"Female","High","6068bf5914131f3a1a80a413",3,5,"Male","Low"
"739","R_85NYJVaVpedRPPP","5f202fb60bd98f087818ea51","E",0,0,1,1,1,0,0,0,0,1,192,25,"Male","White or Caucasian","Some high school or less","603d6ae665fbaacb5621ede2",4,3,"Male","High","5f4d3551f958ee9c51b2d54a",0,2,"Female","High","5fab34d5e971f1617667232e",2,5,"Female","Low","640127622027c81567db087f",7,9,"Male","High","655cf40ba825347658f39aa0",8,9,"Female","Low","638f8a0121203e0ddbf80e02",4,1,"Female","High","62dd2f0668b37a65531fae67",4,1,"Male","High","63d9f31dba727de153019798",2,2,"Male","Low","5deb341d35575a2547b1f85a",3,3,"Female","High","60d26711dc84670799dac6b8",3,5,"Male","Low"
"740","R_0oVY276RPiJurKh","5b2a37ee5b5c0900018b0ca5","E",0,0,0,1,1,1,0,1,0,1,35,60,"Female","White or Caucasian","Bachelor’s degree","63d60e3ca4fa1f7b4bf61e82",4,5,"Male","High","656c9c1da68a2c317817ce01",4,4,"Female","Low","656766dc27c035c9ac54f90d",3,3,"Female","High","61356a75a26f82d5cf223390",3,7,"Female","High","63d7fb6ee49281f6c41d6630",2,5,"Male","Low","5ded9996838b4f45b83bb3f9",3,5,"Female","High","594425f07ccfd00001d3f462",3,4,"Male","Low","63ebb22fae90027a0e121582",5,7,"Male","High","651f8f555a5fde411587c859",3,3,"Male","Low","5e1fa60088eb2e2d97c4a4a7",2,5,"Female","High"
"741","R_3dXlxOcJaiTCsLM","54849ec4fdf99b0379939d1d","None",0,0,1,0,0,1,1,1,1,1,247,33,"Female","White or Caucasian","Bachelor’s degree","65086108065f757ea3cf2e0c",3,2,"Female","High","63e5dea962e51a42174210da",5,2,"Male","Low","5f712c16875f0375275c57d5",7,8,"Male","High","652fe0006f7b5322e54a6f71",9,0,"Female","Low","651ebcca48c60acc82f1f2bd",5,8,"Female","Low","63c3068bd61c16717eeea2e5",4,2,"Female","High","6411493f08fd400dc0d5eacc",4,0,"Male","High","59ac5e9f9fdf6c0001cba8bf",2,5,"Male","Low","61539b3fa541b182c0fadde1",2,5,"Female","High","6564cc28c3224c4a8984d793",7,2,"Male","Low"
"742","R_1dEQyq5zpuwFN5T","6318be45a49442eee3a88cb3","None",0,0,0,0,0,0,0,0,0,0,184,68,"Female","White or Caucasian","High school diploma or GED","6428cf95700357ed9473c9a8",0,5,"Female","High","653d1b8a4739d6bcfc9d9879",2,2,"Female","Low","5c2019f5cc850a0001b329e8",4,2,"Male","High","65620162ac816ef126ac0ecb",6,3,"Male","High","656bf1dfc5463c1ed2f2d6f6",6,5,"Male","Low","5c022a94d183df000141f1e2",3,4,"Male","High","6526ce4262f3620572961085",2,3,"Female","Low","5c23c03889f035000173d7d7",4,4,"Female","High","65366f1bc993d0465c14266f",3,3,"Female","Low","60bdbf4e2b3c3ca3cf73ae40",3,3,"Male","Low"
"743","R_3J8b5bN8d2XeI7u","65465ac216a26bebcc8d8b02","E",0,0,0,1,0,1,0,1,0,0,68,26,"Female","White or Caucasian","Bachelor’s degree","6168d307d622b1f522956be7",6,5,"Male","Low","65620016f391ccff5712a048",5,3,"Male","High","614e1a28a1851394f80ede61",6,3,"Male","High","652423321917b76cf71dfbbd",3,5,"Female","High","6518cf249463264599a7918d",2,3,"Female","Low","5f117601aeef1d5095578b01",4,7,"Female","Low","5e121701dc79bd8a1a22ca99",4,3,"Female","Low","5df967d2f6191f6e87b236e6",8,7,"Male","Low","5fea37d652b0e25493cd4802",2,4,"Female","High","5c3c7913b4f22c0001a0809c",5,4,"Male","High"
"744","R_3JqLuKdnw1Mbsmt","631fd12cab0b639506214b7b","None",1,0,0,0,1,1,0,0,0,1,22,39,"Male","Black or African American","Bachelor’s degree","651ebcca48c60acc82f1f2bd",5,8,"Female","Low","61539b3fa541b182c0fadde1",2,5,"Female","High","5ded9996838b4f45b83bb3f9",3,5,"Female","High","5e8518347ad752103913de56",6,4,"Female","Low","647e00af96651278d30d298a",5,8,"Male","Low","63d6873b65a6170d64a652f6",5,5,"Male","High","5de84ccaeddfc97c4eed1f5d",4,5,"Male","High","62dd47968d609bcb40a8f5ee",5,5,"Female","Low","653e7b7ab22b84283cd3a324",4,4,"Male","Low","5f52c028bd24e75c66799427",5,5,"Male","High"
"745","R_3kcyi2NZeXiZF5L","606734f4935218ab9f94703c","E",0,0,0,0,0,0,0,0,0,0,139,63,"Male","White or Caucasian","Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)","63368a7379eb43fa2105d971",6,4,"Male","High","5f0c98239c6dab0fadfee6de",5,4,"Male","High","65649e26fc062fd174f780eb",5,5,"Female","High","62961bfdbe5f238d3225db72",2,2,"Female","Low","609449f609ad18c98dba5787",2,5,"Female","Low","5f63d462fb4c4713b69d4bb7",2,5,"Male","Low","654c7305aba05b86538b72be",5,5,"Male","Low","6562565a6752019f98cf5c76",3,4,"Female","Low","5dcf4136cf8e7e086ea019e4",4,4,"Female","High","5e3adfc595ff562fbdd130fa",2,2,"Male","Low"
