"","Target","Advice","Condition","GiverID","GiverGender","intChoice","Treatment","Score","ExpectedBonus"
"8300","66304be4df26f954ad764f52",1,"E","66399f327bcc9d26d0dc7542","Female",1,"High",8,0.5
"8301","66304be4df26f954ad764f52",1,"E","5e842b07004a541897d3e98b","Female",1,"High",8,0.5
"8302","66304be4df26f954ad764f52",1,"None","663155927c57cad7446ba8bb","Female",1,"High",8,0.5
"8303","66304be4df26f954ad764f52",1,"E","6642293c32d10651e2fb5184","Female",1,"High",8,0.5
"8304","66304be4df26f954ad764f52",1,"E","66311d306547e11a226c345c","Female",1,"High",8,0.5
"8305","66304be4df26f954ad764f52",1,"E","642e880fcd7287e38beba0b5","Male",1,"High",8,0.5
"8306","66304be4df26f954ad764f52",1,"None","5f6b87eaa0ac5f097fc2f902","Female",1,"High",8,0.5
"8307","66304be4df26f954ad764f52",1,"E","663ba5d47422800045733036","Female",1,"High",8,0.5
"8308","66304be4df26f954ad764f52",1,"None","550bb70bfdf99b6853dab45e","Female",1,"High",8,0.5
"8309","66304be4df26f954ad764f52",1,"E","5fc19cb26abbeb2857247b00","Female",1,"High",8,0.5
"8310","66304be4df26f954ad764f52",1,"None","574821d57fd0ec0006b6270c","Female",1,"High",8,0.5
"8311","66304be4df26f954ad764f52",1,"E","6268a3f5379f921275a284f1","Female",1,"High",8,0.5
"8312","66304be4df26f954ad764f52",1,"None","64b1fcf39321437ac4ebaa8f","Female",1,"High",8,0.5
"8313","66304be4df26f954ad764f52",1,"E","5c40e7d99d27f00001159a65","Male",1,"High",8,0.5
"8314","66304be4df26f954ad764f52",1,"E","63d412b04410a6e323b0d343","Female",1,"High",8,0.5
"8315","66304be4df26f954ad764f52",1,"E","63bd8314eb93bf9583274620","Female",1,"High",8,0.5
"8316","66304be4df26f954ad764f52",1,"None","65ce599101c1b6d480607c5e","Female",1,"High",8,0.5
"8317","66304be4df26f954ad764f52",1,"None","660d91cc3da7a9a55efdcb7f","Female",1,"High",8,0.5
"8318","66304be4df26f954ad764f52",1,"None","66435d67125fd343899c4647","Female",1,"High",8,0.5
"8319","66304be4df26f954ad764f52",1,"None","65dfbfcbf70fbc2abebd92b9","Female",1,"High",8,0.5
"8320","66304be4df26f954ad764f52",1,"None","663c18b624172c32a8dbb066","Male",1,"High",8,0.5
"8321","66304be4df26f954ad764f52",1,"E","6633a2721644d51979d8401b","Female",1,"High",8,0.5
"8322","66304be4df26f954ad764f52",1,"None","66218c8e08ca3c586108ec70","Male",1,"High",8,0.5
"8323","66304be4df26f954ad764f52",1,"None","661792d2e2d14691a2719db6","Male",1,"High",8,0.5
"8324","66304be4df26f954ad764f52",1,"E","570fa921f895a7000f38ca6f","Female",1,"High",8,0.5
"8325","66304be4df26f954ad764f52",1,"E","6631babde33da0025fc9c329","Female",1,"High",8,0.5
"8326","66304be4df26f954ad764f52",1,"None","6629497a938b0963356f7002","Female",1,"High",8,0.5
"8327","66304be4df26f954ad764f52",1,"E","661181d97518bad66397b1ed","Male",1,"High",8,0.5
"8328","66304be4df26f954ad764f52",1,"None","662939026740389d07b16f23","Male",1,"High",8,0.5
"8329","66304be4df26f954ad764f52",1,"E","6634676e7e1382ed37e18942","Female",1,"High",8,0.5
"8330","66304be4df26f954ad764f52",1,"E","66403a45724937b3e85a5ba3","Male",1,"High",8,0.5
"8331","66304be4df26f954ad764f52",1,"None","662aa5b5788dd10a3a8a8a67","Female",1,"High",8,0.5
"8332","66304be4df26f954ad764f52",0,"E","5e2bc60977d2c7208b30a554","Male",1,"High",8,0.2
"8333","66304be4df26f954ad764f52",1,"None","65fb4b6b2aa6098a005ada8e","Male",1,"High",8,0.5
"8334","66304be4df26f954ad764f52",1,"E","65c78db93f3fc3096e2a8788","Male",1,"High",8,0.5
"8335","663131c22e2e18f9313982c9",0,"None","60bd88b8fc436774352f53b9","Female",0,"Low",5,0.2
"8336","663131c22e2e18f9313982c9",0,"E","660dc95e08bbf8115a05cb85","Female",0,"Low",5,0.2
"8337","663131c22e2e18f9313982c9",1,"None","660c77f86fa6fc386db6049d","Male",0,"Low",5,0
"8338","663131c22e2e18f9313982c9",0,"E","66439dcc0c522dd6c4be12e2","Female",0,"Low",5,0.2
"8339","663131c22e2e18f9313982c9",0,"E","559158e2fdf99b1e5e44e81b","Female",0,"Low",5,0.2
"8340","663131c22e2e18f9313982c9",0,"E","5723c21ca300060009bc6d9d","Female",0,"Low",5,0.2
"8341","663131c22e2e18f9313982c9",0,"E","660ee9b478309bf1643a9637","Female",0,"Low",5,0.2
"8342","663131c22e2e18f9313982c9",1,"None","65f07a7446073902ed31d06d","Female",0,"Low",5,0
"8343","663131c22e2e18f9313982c9",0,"None","63239f94b13228f09348c943","Male",0,"Low",5,0.2
"8344","663131c22e2e18f9313982c9",1,"E","65695a10b3ea933621416f25","Male",0,"Low",5,0
"8345","663131c22e2e18f9313982c9",0,"None","6638bde2d67a5105adb43510","Female",0,"Low",5,0.2
"8346","663131c22e2e18f9313982c9",0,"E","663e3c4a7dd35f43218bee64","Female",0,"Low",5,0.2
"8347","663131c22e2e18f9313982c9",1,"E","664643107cda1c6d5163ad10","Male",0,"Low",5,0
"8348","663131c22e2e18f9313982c9",0,"None","6636dc71b4b251298038b8e6","Female",0,"Low",5,0.2
"8349","663131c22e2e18f9313982c9",1,"None","6631b05fc366d064b4bf27e7","Female",0,"Low",5,0
"8350","663131c22e2e18f9313982c9",0,"E","5fa2b9a3c1d67f3a311db672","Female",0,"Low",5,0.2
"8351","663131c22e2e18f9313982c9",0,"E","6347375dbc5cca1f775bc632","Male",0,"Low",5,0.2
"8352","663131c22e2e18f9313982c9",0,"None","662a7cf12fffaa2abaaae0a7","Male",0,"Low",5,0.2
"8353","663131c22e2e18f9313982c9",0,"None","662fa7161989b537068e47ee","Male",0,"Low",5,0.2
"8354","663131c22e2e18f9313982c9",0,"E","653177c02de58f0b5da387a9","Male",0,"Low",5,0.2
"8355","663131c22e2e18f9313982c9",0,"None","6629602ac2d3905fda1be533","Female",0,"Low",5,0.2
"8356","663131c22e2e18f9313982c9",1,"None","663fe891af0d0057d6ecef22","Female",0,"Low",5,0
"8357","663131c22e2e18f9313982c9",0,"E","6643dcdaee723e90ec897171","Female",0,"Low",5,0.2
"8358","663131c22e2e18f9313982c9",1,"None","6435768bb77e91c2a4546f1e","Female",0,"Low",5,0
"8359","663131c22e2e18f9313982c9",0,"E","6616eaaaad786cf5812b4183","Male",0,"Low",5,0.2
"8360","663131c22e2e18f9313982c9",0,"E","61002c2a43aee84ac4dde406","Female",0,"Low",5,0.2
"8361","663131c22e2e18f9313982c9",0,"E","6616d254fa6776470f26693a","Female",0,"Low",5,0.2
"8362","663131c22e2e18f9313982c9",0,"E","5e27107888daaf016b0daada","Female",0,"Low",5,0.2
"8363","663131c22e2e18f9313982c9",1,"None","660335f171198b624871af48","Female",0,"Low",5,0
"8364","663131c22e2e18f9313982c9",1,"E","64d901edd0bcbd2cf64d560f","Male",0,"Low",5,0
"8365","663131c22e2e18f9313982c9",1,"None","664515f07bf2c87db2ba3ac9","Female",0,"Low",5,0
"8366","663196c1ffc03b67904d0401",0,"E","664230ff478688a0ab55d36d","Male",1,"High",4,0.2
"8367","663196c1ffc03b67904d0401",0,"E","62670063d1ba1393322324b8","Female",1,"High",4,0.2
"8368","663196c1ffc03b67904d0401",0,"None","6432bd368b24951a9e92714d","Female",1,"High",4,0.2
"8369","663196c1ffc03b67904d0401",0,"None","65b07b138ce36b551783dd31","Male",1,"High",4,0.2
"8370","663196c1ffc03b67904d0401",0,"None","662943674e0d131a40cb6ef6","Female",1,"High",4,0.2
"8371","663196c1ffc03b67904d0401",0,"E","6642293c32d10651e2fb5184","Female",1,"High",4,0.2
"8372","663196c1ffc03b67904d0401",0,"None","65778c02cde55736bb830eca","Female",1,"High",4,0.2
"8373","663196c1ffc03b67904d0401",0,"E","66465203ff946ef256717ede","Female",1,"High",4,0.2
"8374","663196c1ffc03b67904d0401",0,"None","663921a441cfb77889f12c33","Male",1,"High",4,0.2
"8375","663196c1ffc03b67904d0401",0,"None","6153e08b5bd27d7593e11243","Male",1,"High",4,0.2
"8376","663196c1ffc03b67904d0401",1,"E","6646576ea2143b465677b3d4","Female",1,"High",4,0
"8377","663196c1ffc03b67904d0401",0,"None","6100b94f1750b9db274684c7","Female",1,"High",4,0.2
"8378","663196c1ffc03b67904d0401",0,"None","66324bb665c1f058658c5379","Female",1,"High",4,0.2
"8379","663196c1ffc03b67904d0401",0,"E","5c570f52b45c6600010b6d1e","Other",1,"High",4,0.2
"8380","663196c1ffc03b67904d0401",0,"E","5bb311965b05130001db3891","Male",1,"High",4,0.2
"8381","663196c1ffc03b67904d0401",0,"None","6629ad36212b1ff072ad774a","Female",1,"High",4,0.2
"8382","663196c1ffc03b67904d0401",1,"None","65cb771336e6522edb21f793","Female",1,"High",4,0
"8383","663196c1ffc03b67904d0401",0,"E","5d193535601cd70017727028","Female",1,"High",4,0.2
"8384","663196c1ffc03b67904d0401",0,"None","6614a5298c82365421d9b0b9","Male",1,"High",4,0.2
"8385","663196c1ffc03b67904d0401",0,"E","5e1f938b06121f2be0d1ead4","Female",1,"High",4,0.2
"8386","663196c1ffc03b67904d0401",0,"E","60c961dd88bde0638e8ee828","Female",1,"High",4,0.2
"8387","663196c1ffc03b67904d0401",0,"None","662d44505615391380ceecbf","Female",1,"High",4,0.2
"8388","663196c1ffc03b67904d0401",0,"None","66326c4f8144757b6bc16e34","Female",1,"High",4,0.2
"8389","663196c1ffc03b67904d0401",0,"None","65c3fb2cb3ed095bcf39ae5a","Female",1,"High",4,0.2
"8390","663196c1ffc03b67904d0401",0,"None","663a8ea83cc4d5845ef3a672","Male",1,"High",4,0.2
"8391","663196c1ffc03b67904d0401",0,"None","663955f5b6e5d9cb6b47dfaf","Female",1,"High",4,0.2
"8392","663196c1ffc03b67904d0401",0,"E","65c16620506a7378305c47f3","Female",1,"High",4,0.2
"8393","663196c1ffc03b67904d0401",0,"E","663a5bd55cdea68368e0f2a9","Female",1,"High",4,0.2
"8394","663196c1ffc03b67904d0401",0,"None","64a817b8fc791ab9252ad87e","Female",1,"High",4,0.2
"8395","663196c1ffc03b67904d0401",1,"None","6631b05fc366d064b4bf27e7","Female",1,"High",4,0
"8396","663196c1ffc03b67904d0401",0,"E","66102810a75b88690a6a4316","Male",1,"High",4,0.2
"8397","663196c1ffc03b67904d0401",0,"E","663d5abebc246995aab2c7b7","Male",1,"High",4,0.2
"8398","663196c1ffc03b67904d0401",0,"E","64d901edd0bcbd2cf64d560f","Male",1,"High",4,0.2
"8399","663196c1ffc03b67904d0401",0,"E","5ee6f91291a7f3467cd37704","Male",1,"High",4,0.2
"8400","663196c1ffc03b67904d0401",0,"None","5c820984eb5f5c0011e2e7a1","Male",1,"High",4,0.2
"8401","663196c1ffc03b67904d0401",0,"None","5d23fdc64d4283001b291f54","Male",1,"High",4,0.2
"8402","663196c1ffc03b67904d0401",0,"E","661931ad8122daa2b3f4f6e6","Male",1,"High",4,0.2
"8403","663196c1ffc03b67904d0401",0,"E","5f5a0f0a612008057e58d281","Female",1,"High",4,0.2
"8404","663196c1ffc03b67904d0401",0,"E","66353ad5db198d5377f61c1a","Female",1,"High",4,0.2
"8405","663196c1ffc03b67904d0401",0,"E","65cc01f8b39a09a919921721","Female",1,"High",4,0.2
"8406","663196c1ffc03b67904d0401",0,"E","65f2fc3e1a8e95ea6507a867","Female",1,"High",4,0.2
"8407","663196c1ffc03b67904d0401",1,"E","6642c40e3754e837eca658a3","Female",1,"High",4,0
"8408","663196c1ffc03b67904d0401",0,"None","663142ec50c6653727d2a17f","Female",1,"High",4,0.2
"8409","663196c1ffc03b67904d0401",0,"None","663e3dc82c7986c692d9709d","Male",1,"High",4,0.2
"8410","663196c1ffc03b67904d0401",0,"E","610008383c0a128712403745","Female",1,"High",4,0.2
"8411","663196c1ffc03b67904d0401",0,"None","6109b252880d6d711a5645b4","Male",1,"High",4,0.2
"8412","663196c1ffc03b67904d0401",0,"None","6646bbaf47984dde691e8c76","Female",1,"High",4,0.2
"8413","663196c1ffc03b67904d0401",0,"None","6634d31866ba70fc2d2f3132","Female",1,"High",4,0.2
"8414","663196c1ffc03b67904d0401",1,"E","636170aa8140956fdb365473","Male",1,"High",4,0
"8415","6634054c2fb7255edc9506da",0,"E","664639dd4711fff56d77ada4","Male",0,"Low",4,0.2
"8416","6634054c2fb7255edc9506da",0,"None","660df7e191cd165726f20b11","Female",0,"Low",4,0.2
"8417","6634054c2fb7255edc9506da",0,"E","5ff8b4a5dcae1e12ea6a2fb9","Female",0,"Low",4,0.2
"8418","6634054c2fb7255edc9506da",0,"E","662379fa92aebed9d0d0e08b","Male",0,"Low",4,0.2
"8419","6634054c2fb7255edc9506da",0,"None","65c110cf2ace1dacd58ce071","Female",0,"Low",4,0.2
"8420","6634054c2fb7255edc9506da",0,"E","6629489e03ea767c0e38ce76","Female",0,"Low",4,0.2
"8421","6634054c2fb7255edc9506da",0,"E","6631b0ab30153f0b76483e0a","Female",0,"Low",4,0.2
"8422","6634054c2fb7255edc9506da",0,"None","660a777ffe63a1aeb986363f","Male",0,"Low",4,0.2
"8423","6634054c2fb7255edc9506da",0,"E","6629bbedc653905aec303c60","Female",0,"Low",4,0.2
"8424","6634054c2fb7255edc9506da",0,"E","632a0d95934c221675c50b07","Male",0,"Low",4,0.2
"8425","6634054c2fb7255edc9506da",0,"None","6629497a938b0963356f7002","Female",0,"Low",4,0.2
"8426","6634054c2fb7255edc9506da",0,"E","65cb5de55e8766ad6e98a853","Female",0,"Low",4,0.2
"8427","6634054c2fb7255edc9506da",0,"E","6604279601ae919f45f627ec","Male",0,"Low",4,0.2
"8428","6634054c2fb7255edc9506da",0,"None","661001002bf7cf76d072aa7d","Female",0,"Low",4,0.2
"8429","6634054c2fb7255edc9506da",0,"E","65c128e28c1ed7690f805e53","Female",0,"Low",4,0.2
"8430","6634054c2fb7255edc9506da",0,"None","66218c8e08ca3c586108ec70","Male",0,"Low",4,0.2
"8431","6634054c2fb7255edc9506da",0,"None","66427a39c10677a167390fea","Male",0,"Low",4,0.2
"8432","6634054c2fb7255edc9506da",0,"E","5ac4c730f69e940001d977e1","Male",0,"Low",4,0.2
"8433","6634054c2fb7255edc9506da",0,"E","5fb156d6e16ee65ed2558d7c","Male",0,"Low",4,0.2
"8434","6634054c2fb7255edc9506da",0,"E","65cbf8c525b3403076c1dfb2","Male",0,"Low",4,0.2
"8435","6634054c2fb7255edc9506da",0,"None","65fa0f069778c757ccaa9d58","Male",0,"Low",4,0.2
"8436","6634054c2fb7255edc9506da",0,"E","65f0f53fc90e2366538c6ee3","Female",0,"Low",4,0.2
"8437","6634054c2fb7255edc9506da",0,"None","663b86f40209b16b32f58085","Male",0,"Low",4,0.2
"8438","6634054c2fb7255edc9506da",0,"E","660aecfcef9da76dd04ce2b1","Male",0,"Low",4,0.2
"8439","6634054c2fb7255edc9506da",1,"E","6640c2a297a2157547c3db5f","Male",0,"Low",4,0
"8440","6634054c2fb7255edc9506da",0,"E","65f3cd5743d9b2f3d6fc2c99","Male",0,"Low",4,0.2
"8441","6634054c2fb7255edc9506da",0,"E","6616eaaaad786cf5812b4183","Male",0,"Low",4,0.2
"8442","6634054c2fb7255edc9506da",0,"E","5ba8735b38803d000126eda3","Female",0,"Low",4,0.2
"8443","6634054c2fb7255edc9506da",0,"E","559158e2fdf99b1e5e44e81b","Female",0,"Low",4,0.2
"8444","6634054c2fb7255edc9506da",0,"None","60dde3c32d443979e545ce9d","Female",0,"Low",4,0.2
"8445","6634054c2fb7255edc9506da",0,"None","6619834ec55d6c765055f56f","Female",0,"Low",4,0.2
"8446","6634054c2fb7255edc9506da",0,"None","5dedec3919398a49e1133b0d","Female",0,"Low",4,0.2
"8447","6634054c2fb7255edc9506da",0,"None","5e618ba4c448bf06f7b3a2c9","Male",0,"Low",4,0.2
"8448","663508c0cd223a44bc85f5f7",0,"E","53beccb1fdf99b26352ec3f7","Male",1,"High",3,0.1
"8449","663508c0cd223a44bc85f5f7",0,"None","65e7dfbd3d66de772d03958f","Male",1,"High",3,0.1
"8450","663508c0cd223a44bc85f5f7",0,"None","66339cc7d05e27f34b2847cd","Female",1,"High",3,0.1
"8451","663508c0cd223a44bc85f5f7",0,"None","661c00717f3c9c81c132d2b0","Male",1,"High",3,0.1
"8452","663508c0cd223a44bc85f5f7",0,"None","6633a82642e41735012ac0dc","Female",1,"High",3,0.1
"8453","663508c0cd223a44bc85f5f7",0,"E","65674d97ea7b11c484cac493","Female",1,"High",3,0.1
"8454","663508c0cd223a44bc85f5f7",0,"E","5bd7971b0aac450001f951aa","Female",1,"High",3,0.1
"8455","663508c0cd223a44bc85f5f7",0,"E","66201d0846aea327b3a3facb","Female",1,"High",3,0.1
"8456","663508c0cd223a44bc85f5f7",0,"None","5f8001ebabc31a000c257ccc","Male",1,"High",3,0.1
"8457","663508c0cd223a44bc85f5f7",0,"None","6642864514779d1334695e65","Female",1,"High",3,0.1
"8458","663508c0cd223a44bc85f5f7",0,"E","65ccc4dc8d13fc182badd49c","Male",1,"High",3,0.1
"8459","663508c0cd223a44bc85f5f7",0,"None","663127034e5003e913e8a59c","Female",1,"High",3,0.1
"8460","663508c0cd223a44bc85f5f7",0,"None","63be6aae1b65a42e794770ee","Male",1,"High",3,0.1
"8461","663508c0cd223a44bc85f5f7",0,"E","6631b6550fb9f6392ec6fc4c","Female",1,"High",3,0.1
"8462","663508c0cd223a44bc85f5f7",0,"None","65ca7b52b557f4aa965301ef","Female",1,"High",3,0.1
"8463","663508c0cd223a44bc85f5f7",0,"E","66463a2c0a36377060b1910c","Male",1,"High",3,0.1
"8464","663508c0cd223a44bc85f5f7",0,"None","627fcb5e4e39675ff8d66061","Male",1,"High",3,0.1
"8465","663508c0cd223a44bc85f5f7",0,"E","5f0a768d79e052185602759b","Female",1,"High",3,0.1
"8466","663508c0cd223a44bc85f5f7",0,"None","6630da66ecc00f81e26c343e","Female",1,"High",3,0.1
"8467","663508c0cd223a44bc85f5f7",0,"E","663700ebf04a1a9c36df741b","Male",1,"High",3,0.1
"8468","663508c0cd223a44bc85f5f7",0,"E","5f6136ff23e5260b6cf1f33c","Other",1,"High",3,0.1
"8469","663508c0cd223a44bc85f5f7",0,"E","660d6dd8492c1d751cb6bd62","Male",1,"High",3,0.1
"8470","663508c0cd223a44bc85f5f7",1,"E","65db09175fde30418cc8299f","Male",1,"High",3,0
"8471","663508c0cd223a44bc85f5f7",0,"None","66297c9d5a9dec515aaf4725","Female",1,"High",3,0.1
"8472","663508c0cd223a44bc85f5f7",0,"E","6630fcb8d7beee4484657935","Male",1,"High",3,0.1
"8473","663508c0cd223a44bc85f5f7",0,"None","6631584541e13b0ed2a9be60","Female",1,"High",3,0.1
"8474","663508c0cd223a44bc85f5f7",0,"E","65eb6bdb082c131dbe1c1ea0","Female",1,"High",3,0.1
"8475","663508c0cd223a44bc85f5f7",0,"E","66106c0aa183860531b090c3","Female",1,"High",3,0.1
"8476","663508c0cd223a44bc85f5f7",0,"E","5b61f0a29e20aa0001d5fd61","Female",1,"High",3,0.1
"8477","663508c0cd223a44bc85f5f7",0,"E","633dcb03b88c879182663618","Male",1,"High",3,0.1
"8478","663508c0cd223a44bc85f5f7",0,"None","663a7c7806b8fc0fe1646578","Female",1,"High",3,0.1
"8479","663508c0cd223a44bc85f5f7",0,"E","66439b8b001862cd1bf32c8f","Female",1,"High",3,0.1
"8480","663508c0cd223a44bc85f5f7",0,"E","664230ff478688a0ab55d36d","Male",1,"High",3,0.1
"8481","663508c0cd223a44bc85f5f7",0,"E","5ea7514665002511e3b2da95","Male",1,"High",3,0.1
"8482","663508c0cd223a44bc85f5f7",0,"E","6327417d9290ff966c09f922","Female",1,"High",3,0.1
"8483","663508c0cd223a44bc85f5f7",0,"E","6643a65c3ea38fe03b60767d","Female",1,"High",3,0.1
"8484","663508c0cd223a44bc85f5f7",0,"None","65b07b138ce36b551783dd31","Male",1,"High",3,0.1
"8485","663508c0cd223a44bc85f5f7",0,"E","6643b7931f0b77de8b540148","Male",1,"High",3,0.1
"8486","663508c0cd223a44bc85f5f7",0,"None","657a21547889c89041a48b34","Male",1,"High",3,0.1
"8487","663508c0cd223a44bc85f5f7",0,"None","662aa5b5788dd10a3a8a8a67","Female",1,"High",3,0.1
"8488","663508c0cd223a44bc85f5f7",0,"None","65cd505d9ba7450b9be3d6f7","Female",1,"High",3,0.1
"8489","663508c0cd223a44bc85f5f7",0,"E","5fc19cb26abbeb2857247b00","Female",1,"High",3,0.1
"8490","663508c0cd223a44bc85f5f7",0,"E","5e71037dea647c000ac49f12","Male",1,"High",3,0.1
"8491","663508c0cd223a44bc85f5f7",0,"None","6632ced359cdfc2dc02d07d5","Male",1,"High",3,0.1
"8492","663508c0cd223a44bc85f5f7",0,"E","6640c2a297a2157547c3db5f","Male",1,"High",3,0.1
"8493","663508c0cd223a44bc85f5f7",0,"E","66293918170f505705d48a65","Male",1,"High",3,0.1
"8494","6636c28a5d977df2e2d89d58",0,"None","66315abc2a4f766029ad73c9","Female",0,"Low",7,0.2
"8495","6636c28a5d977df2e2d89d58",1,"None","58618ace73ee61000141816b","Female",0,"Low",7,0.4
"8496","6636c28a5d977df2e2d89d58",0,"E","663a4694e1a2a1658c489ccc","Female",0,"Low",7,0.2
"8497","6636c28a5d977df2e2d89d58",1,"None","663a68aa742bcff8b0f8c014","Female",0,"Low",7,0.4
"8498","6636c28a5d977df2e2d89d58",1,"E","6643dcdaee723e90ec897171","Female",0,"Low",7,0.4
"8499","6636c28a5d977df2e2d89d58",1,"E","6619f473b17fea936396e604","Female",0,"Low",7,0.4
"8500","6636c28a5d977df2e2d89d58",1,"None","6643ba992714cc13d29bc1e5","Female",0,"Low",7,0.4
"8501","6636c28a5d977df2e2d89d58",1,"None","6151d8d588b576b7713db600","Male",0,"Low",7,0.4
"8502","6636c28a5d977df2e2d89d58",1,"E","66464516e981d84abaedd8b8","Female",0,"Low",7,0.4
"8503","6636c28a5d977df2e2d89d58",1,"E","5a51ba7676d1c60001aaa660","Female",0,"Low",7,0.4
"8504","6636c28a5d977df2e2d89d58",0,"None","65e0a88fcc6c49698e16ee00","Male",0,"Low",7,0.2
"8505","6636c28a5d977df2e2d89d58",0,"E","65c2238322705a88284c3609","Female",0,"Low",7,0.2
"8506","6636c28a5d977df2e2d89d58",0,"None","600673836848dc9fb0e79785","Female",0,"Low",7,0.2
"8507","6636c28a5d977df2e2d89d58",1,"None","66261752ff806f1ffd1d35ed","Male",0,"Low",7,0.4
"8508","6636c28a5d977df2e2d89d58",1,"None","59b087b7f69f340001867061","Male",0,"Low",7,0.4
"8509","6636c28a5d977df2e2d89d58",0,"E","6600d245feae5e2cc190ce9d","Male",0,"Low",7,0.2
"8510","6636c28a5d977df2e2d89d58",1,"None","6631e17ed8d571e1ac67db5d","Male",0,"Low",7,0.4
"8511","6636c28a5d977df2e2d89d58",1,"None","66294e49374a2a86d83b43eb","Female",0,"Low",7,0.4
"8512","6636c28a5d977df2e2d89d58",1,"None","663e7e85449ebc055cb547f1","Male",0,"Low",7,0.4
"8513","6636c28a5d977df2e2d89d58",1,"E","660dd503e5fe51271b447a4c","Male",0,"Low",7,0.4
"8514","6636c28a5d977df2e2d89d58",1,"E","5b61f0a29e20aa0001d5fd61","Female",0,"Low",7,0.4
"8515","6636c28a5d977df2e2d89d58",1,"E","65748c3df086414ca27768b6","Male",0,"Low",7,0.4
"8516","6636c28a5d977df2e2d89d58",1,"E","6631b0d242921095497d9d51","Female",0,"Low",7,0.4
"8517","6636c28a5d977df2e2d89d58",1,"E","6641af97ce9ca0d0d9bf2c92","Male",0,"Low",7,0.4
"8518","6636c28a5d977df2e2d89d58",1,"E","5e4b545c940c970632fdb1e5","Male",0,"Low",7,0.4
"8519","6636c28a5d977df2e2d89d58",1,"None","6619834ec55d6c765055f56f","Female",0,"Low",7,0.4
"8520","6636c28a5d977df2e2d89d58",1,"E","5c0b388b9c7b1100015ab55f","Female",0,"Low",7,0.4
"8521","6636c28a5d977df2e2d89d58",1,"E","66439b8b001862cd1bf32c8f","Female",0,"Low",7,0.4
"8522","6636c28a5d977df2e2d89d58",1,"None","65a2ec26c58190e32f389ddb","Female",0,"Low",7,0.4
"8523","6636c28a5d977df2e2d89d58",1,"None","6643ff29503d35fc231cc8be","Female",0,"Low",7,0.4
"8524","6636c28a5d977df2e2d89d58",1,"None","663fe891af0d0057d6ecef22","Female",0,"Low",7,0.4
"8525","6636c28a5d977df2e2d89d58",1,"E","660ee9b478309bf1643a9637","Female",0,"Low",7,0.4
"8526","6636c28a5d977df2e2d89d58",1,"E","659577f52ae73223e381362a","Female",0,"Low",7,0.4
"8527","6636c28a5d977df2e2d89d58",1,"None","656f6720798caed9bcc79991","Male",0,"Low",7,0.4
"8528","6636c28a5d977df2e2d89d58",1,"E","664657f0bf9097fe3c295ee3","Female",0,"Low",7,0.4
"8529","6636c28a5d977df2e2d89d58",1,"None","66329a43dc636f3f4f4e0fb3","Female",0,"Low",7,0.4
"8530","6636c28a5d977df2e2d89d58",1,"E","5ef55e2d8840be000b2b0d66","Female",0,"Low",7,0.4
"8531","6636c28a5d977df2e2d89d58",0,"E","646ac5581ee782f7fc945861","Female",0,"Low",7,0.2
"8532","6636c28a5d977df2e2d89d58",1,"None","6615408c4d7b590a0c2c5679","Male",0,"Low",7,0.4
"8533","6636c28a5d977df2e2d89d58",1,"E","5f17e5ae6e637307845c55d4","Male",0,"Low",7,0.4
"8534","6636c28a5d977df2e2d89d58",1,"None","5d093f05c79e5a0016796b18","Male",0,"Low",7,0.4
"8535","6636c28a5d977df2e2d89d58",1,"E","660b2346862ff2a3da9cfe3e","Female",0,"Low",7,0.4
"8536","6636c28a5d977df2e2d89d58",1,"E","604bc7740ce747ff06a514e2","Female",0,"Low",7,0.4
"8537","6636c28a5d977df2e2d89d58",1,"E","5e87f04ee2eb064687c7f8cb","Female",0,"Low",7,0.4
"8538","6636c28a5d977df2e2d89d58",0,"None","6632ced359cdfc2dc02d07d5","Male",0,"Low",7,0.2
"8539","6636c28a5d977df2e2d89d58",1,"E","5dbf11701429823ba384bd3c","Male",0,"Low",7,0.4
"8540","6636c28a5d977df2e2d89d58",1,"None","6646139caa2e03021bd21b7f","Male",0,"Low",7,0.4
"8541","6636c28a5d977df2e2d89d58",0,"E","5a93bb216475f900019fa294","Female",0,"Low",7,0.2
"8542","6636c28a5d977df2e2d89d58",1,"None","664051c8238b186112d392b4","Female",0,"Low",7,0.4
"8543","6636c28a5d977df2e2d89d58",1,"None","5d2e4267565e1200017efb42","Female",0,"Low",7,0.4
"8544","6636c28a5d977df2e2d89d58",0,"E","65acef185a0cd41c6f37845f","Male",0,"Low",7,0.2
"8545","663742d4b6ecce6de34189ad",0,"None","663a422b52cb5c270f98f3ff","Female",0,"High",5,0.2
"8546","663742d4b6ecce6de34189ad",0,"None","60b54dde7e4ce8de0f1f24be","Female",0,"High",5,0.2
"8547","663742d4b6ecce6de34189ad",1,"E","661bda44a30a61c0534fe174","Male",0,"High",5,0
"8548","663742d4b6ecce6de34189ad",0,"None","64485d7e807fdd8adea9db1d","Female",0,"High",5,0.2
"8549","663742d4b6ecce6de34189ad",0,"None","66352deec957227835ae5433","Female",0,"High",5,0.2
"8550","663742d4b6ecce6de34189ad",0,"E","6327417d9290ff966c09f922","Female",0,"High",5,0.2
"8551","663742d4b6ecce6de34189ad",1,"None","5bad6504f588f200012bab65","Female",0,"High",5,0
"8552","663742d4b6ecce6de34189ad",0,"None","659589bf2ef094a5e3fafa9d","Female",0,"High",5,0.2
"8553","663742d4b6ecce6de34189ad",0,"E","6606e93fbb8cbe12379ec72e","Female",0,"High",5,0.2
