"","Target","Advice","Performance","Guess","Gender","Treatment","Condition","GiverID","ExpectedBonus"
"8597","65668ab9680f02bcfb4d7112",1,7,7,"Female","High","None","59db7128e776fd00015ec895",0.3
"8598","607e3f2b4e935b3bd8c828b8",1,5,4,"Male","High","None","59db7128e776fd00015ec895",0.15
"8599","6526c3297277ece1f3273549",0,2,3,"Male","High","None","59db7128e776fd00015ec895",0.165
"8600","611422d77a092e25de5b1bca",1,5,5,"Female","High","None","59db7128e776fd00015ec895",0.15
"8601","63c9fd72104f2f9bdc6b1fcc",0,1,4,"Male","High","E","5658000ca9872d0011e1ba26",0.12
"8602","5d5daa0457be9400014544ab",0,4,3,"Female","Low","E","5658000ca9872d0011e1ba26",0.3
"8603","651c2cc23704dc10500ae77c",1,5,2,"Female","High","E","5658000ca9872d0011e1ba26",0.15
"8604","656766dc27c035c9ac54f90d",0,3,3,"Female","High","E","5658000ca9872d0011e1ba26",0.3
"8605","62dc65fdd3bbfeff289f1500",0,3,4,"Male","High","E","5658000ca9872d0011e1ba26",0.3
"8606","62b6611f74e3b822f99b90f0",1,5,4,"Male","High","E","5658000ca9872d0011e1ba26",0.15
"8607","5a8f13595292b80001235e09",0,4,4,"Male","Low","E","5658000ca9872d0011e1ba26",0.3
"8608","63d14652689d5918c3efdb81",1,5,4,"Male","High","E","5658000ca9872d0011e1ba26",0.15
"8609","5783027f913c71000197300d",0,1,3,"Female","High","E","5658000ca9872d0011e1ba26",0.12
"8610","609449f609ad18c98dba5787",1,5,2,"Female","Low","E","5658000ca9872d0011e1ba26",0.15
"8611","654e55aaa6d9987cb675cb2c",0,6,5,"Male","Low","E","612bbf7f2777e375241f0f45",0.3
"8612","5fa62963d5f64b209953d321",0,6,5,"Female","Low","E","612bbf7f2777e375241f0f45",0.3
"8613","6555f62f633506d42cf023e6",0,3,7,"Male","Low","E","612bbf7f2777e375241f0f45",0.3
"8614","5f57620f2095071eaf7a8224",1,6,6,"Male","High","E","612bbf7f2777e375241f0f45",0.25
"8615","65628f277bcd810f66b36764",0,3,4,"Female","High","E","612bbf7f2777e375241f0f45",0.3
"8616","63c5c3192e709e19fc67d5dd",0,1,0,"Male","Low","E","612bbf7f2777e375241f0f45",0.12
"8617","6501bb247a918443bb34fc33",0,3,2,"Female","Low","E","612bbf7f2777e375241f0f45",0.3
"8618","5fa62963d5f64b209953d321",1,6,5,"Female","Low","E","612bbf7f2777e375241f0f45",0.25
"8619","572041d6fd3a5200093c1295",0,1,1,"Female","Low","E","612bbf7f2777e375241f0f45",0.12
"8620","5ff3dd153986cc9fd8a6ba4f",0,3,3,"Male","Low","E","612bbf7f2777e375241f0f45",0.3
"8621","5fb33154a2f41ea504c25dcf",0,3,2,"Male","Low","None","5df2f2ed4c81b2201c6c782e",0.3
"8622","5d83c1e911cb3a0001570ea4",1,6,5,"Female","High","None","5df2f2ed4c81b2201c6c782e",0.25
"8623","5623f6afed6e5a000bc7f219",0,2,2,"Male","Low","None","5df2f2ed4c81b2201c6c782e",0.165
"8624","653e815427effbcf60fd50e5",0,1,3,"Male","High","None","5df2f2ed4c81b2201c6c782e",0.12
"8625","6134d8a566bc3dffe880e879",0,1,2,"Female","High","None","5df2f2ed4c81b2201c6c782e",0.12
"8626","6159d4026fd4e22c9f1179c1",0,3,2,"Female","Low","None","5df2f2ed4c81b2201c6c782e",0.3
"8627","5fd18d125e1f92195b1717bc",0,3,2,"Male","Low","None","5df2f2ed4c81b2201c6c782e",0.3
"8628","5bcbd66377740000016a64b0",0,2,3,"Female","High","None","5df2f2ed4c81b2201c6c782e",0.165
"8629","5c58fdd6fa9e940001080c18",0,3,4,"Female","High","None","5df2f2ed4c81b2201c6c782e",0.3
"8630","562e4469733ea00005163785",1,6,5,"Male","High","None","5df2f2ed4c81b2201c6c782e",0.25
"8631","5ffa5b733bd20c42d0b40b87",1,6,7,"Male","High","None","6539204539fa1cc8a5f183e5",0.25
"8632","655f5dd0eb19818ca157ad77",1,8,8,"Male","High","None","6539204539fa1cc8a5f183e5",0.35
"8633","6517d7cba42b62b2aef0c44a",1,8,5,"Male","Low","None","6539204539fa1cc8a5f183e5",0.35
"8634","5f8d17ad018e591938a0b0bf",0,2,3,"Female","Low","None","6539204539fa1cc8a5f183e5",0.165
"8635","63936bad01efa1e55f6e149d",1,6,2,"Female","High","None","6539204539fa1cc8a5f183e5",0.25
"8636","653152792d528bf6b55c4448",0,2,6,"Male","High","None","6539204539fa1cc8a5f183e5",0.165
"8637","606a27ecc448bcda408cee13",1,8,9,"Female","Low","None","6539204539fa1cc8a5f183e5",0.35
"8638","5d74001d391b6600175f433b",1,8,5,"Female","Low","None","6539204539fa1cc8a5f183e5",0.35
"8639","6439db560a5e06fd3451c47c",0,2,3,"Male","Low","None","6539204539fa1cc8a5f183e5",0.165
"8640","654057a9a3cec121cea7c99b",0,2,4,"Female","High","None","6539204539fa1cc8a5f183e5",0.165
"8641","609449f609ad18c98dba5787",0,5,2,"Female","Low","E","5c796f4b4855980016a15557",0.3
"8642","5e3adfc595ff562fbdd130fa",0,2,2,"Male","Low","E","5c796f4b4855980016a15557",0.165
"8643","62961bfdbe5f238d3225db72",0,2,2,"Female","Low","E","5c796f4b4855980016a15557",0.165
"8644","5dcf4136cf8e7e086ea019e4",0,4,4,"Female","High","E","5c796f4b4855980016a15557",0.3
"8645","6562565a6752019f98cf5c76",0,4,3,"Female","Low","E","5c796f4b4855980016a15557",0.3
"8646","5f63d462fb4c4713b69d4bb7",1,5,2,"Male","Low","E","5c796f4b4855980016a15557",0.15
"8647","5f0c98239c6dab0fadfee6de",1,4,5,"Male","High","E","5c796f4b4855980016a15557",0
"8648","63368a7379eb43fa2105d971",1,4,6,"Male","High","E","5c796f4b4855980016a15557",0
"8649","654c7305aba05b86538b72be",1,5,5,"Male","Low","E","5c796f4b4855980016a15557",0.15
"8650","65649e26fc062fd174f780eb",1,5,5,"Female","High","E","5c796f4b4855980016a15557",0.15
"8651","652c821a3d99a68b56fe9bcb",0,5,5,"Male","High","None","653d144d2e894446d55babdb",0.3
"8652","63e52076fc677ee3ccce9a4d",0,4,5,"Female","High","None","653d144d2e894446d55babdb",0.3
"8653","6567ad4ffa20e5d5b9ce2944",0,4,4,"Male","Low","None","653d144d2e894446d55babdb",0.3
"8654","6109b95a3954ea5afdd7add9",1,9,7,"Female","High","None","653d144d2e894446d55babdb",0.475
"8655","650b0eb2e8c0266da78521fb",1,8,8,"Female","High","None","653d144d2e894446d55babdb",0.35
"8656","5c804f4092ad770015846011",0,5,5,"Female","Low","None","653d144d2e894446d55babdb",0.3
"8657","63ecff07b619306f41db42fa",0,5,3,"Male","Low","None","653d144d2e894446d55babdb",0.3
"8658","6516f5e83d2a0a005a56d55a",0,5,4,"Female","Low","None","653d144d2e894446d55babdb",0.3
"8659","58a202ac66e4640001c52bfd",1,8,4,"Male","Low","None","653d144d2e894446d55babdb",0.35
"8660","6111a1893c0daa13e23ab15a",1,9,8,"Male","Low","None","653d144d2e894446d55babdb",0.475
"8661","62dc65fdd3bbfeff289f1500",0,3,4,"Male","High","E","5e8cf14c0bec230b335e060d",0.3
"8662","5a8f13595292b80001235e09",0,4,4,"Male","Low","E","5e8cf14c0bec230b335e060d",0.3
"8663","609449f609ad18c98dba5787",1,5,2,"Female","Low","E","5e8cf14c0bec230b335e060d",0.15
"8664","5d5daa0457be9400014544ab",0,4,3,"Female","Low","E","5e8cf14c0bec230b335e060d",0.3
"8665","5783027f913c71000197300d",0,1,3,"Female","High","E","5e8cf14c0bec230b335e060d",0.12
"8666","62b6611f74e3b822f99b90f0",1,5,4,"Male","High","E","5e8cf14c0bec230b335e060d",0.15
"8667","651c2cc23704dc10500ae77c",1,5,2,"Female","High","E","5e8cf14c0bec230b335e060d",0.15
"8668","656766dc27c035c9ac54f90d",0,3,3,"Female","High","E","5e8cf14c0bec230b335e060d",0.3
"8669","63d14652689d5918c3efdb81",1,5,4,"Male","High","E","5e8cf14c0bec230b335e060d",0.15
"8670","63c9fd72104f2f9bdc6b1fcc",0,1,4,"Male","High","E","5e8cf14c0bec230b335e060d",0.12
"8671","60bd4bfc88b646e72d772977",1,9,6,"Female","Low","None","58ef6ad040baf30001228d2c",0.475
"8672","5fd67cce91f9895969c0edee",0,2,4,"Male","Low","None","58ef6ad040baf30001228d2c",0.165
"8673","645d0cb1881552d9f9e509dc",1,9,7,"Male","High","None","58ef6ad040baf30001228d2c",0.475
"8674","637058f9e7a26c452d1cc49a",0,4,4,"Female","High","None","58ef6ad040baf30001228d2c",0.3
"8675","652fef7dd80b934fb2a0e4d6",0,2,1,"Female","High","None","58ef6ad040baf30001228d2c",0.165
"8676","6525a87886c97615b6991402",0,4,4,"Male","High","None","58ef6ad040baf30001228d2c",0.3
"8677","654a9be87e185971ccfbe5df",0,2,1,"Female","High","None","58ef6ad040baf30001228d2c",0.165
"8678","5c0dbb9b9166290001253342",0,4,6,"Male","High","None","58ef6ad040baf30001228d2c",0.3
"8679","645179915e31c1aeb3dc8129",0,2,4,"Male","High","None","58ef6ad040baf30001228d2c",0.165
"8680","61131eef1a6c06f4f18c8f5e",0,4,1,"Female","Low","None","58ef6ad040baf30001228d2c",0.3
"8681","64d78f0b32711ec68958c832",0,4,2,"Male","Low","None","6038743a95e000257b4fefdd",0.3
"8682","656e09b763f76df09ba6f8d8",0,5,5,"Female","Low","None","6038743a95e000257b4fefdd",0.3
"8683","6400d91626a7ff50dffaadd0",0,4,2,"Male","High","None","6038743a95e000257b4fefdd",0.3
"8684","5dd9df0e946f7c97406a55ea",0,4,4,"Female","High","None","6038743a95e000257b4fefdd",0.3
"8685","615914a33224dc31f1045612",0,4,1,"Male","Low","None","6038743a95e000257b4fefdd",0.3
"8686","6557bcf605279f9c3e10c6cf",0,4,2,"Female","Low","None","6038743a95e000257b4fefdd",0.3
"8687","655fe234ec9086ce2ffd6b02",0,4,4,"Female","Low","None","6038743a95e000257b4fefdd",0.3
"8688","6400e3697879c55c323f34d0",0,5,5,"Male","High","None","6038743a95e000257b4fefdd",0.3
"8689","64ef5620f0a6cf6a9568a4b4",0,5,4,"Male","High","None","6038743a95e000257b4fefdd",0.3
"8690","6529923d4225b2dddfa8f4ea",0,5,4,"Female","High","None","6038743a95e000257b4fefdd",0.3
"8691","5f4d3551f958ee9c51b2d54a",0,2,0,"Female","High","None","633af05da0499598ca6a9834",0.165
"8692","5e2f5b28129198070e2996db",0,1,0,"Female","Low","None","633af05da0499598ca6a9834",0.12
"8693","5f80bc44efa2c013099af460",1,9,7,"Male","Low","None","633af05da0499598ca6a9834",0.475
"8694","6523fd484d1a5101f5a14ed9",0,4,3,"Male","High","None","633af05da0499598ca6a9834",0.3
"8695","64a0240af7461068d2e1e1c0",0,4,2,"Female","Low","None","633af05da0499598ca6a9834",0.3
"8696","655fcf54056edf3065f74b91",1,9,6,"Female","High","None","633af05da0499598ca6a9834",0.475
"8697","650d90ebf26334f992c31579",0,2,2,"Male","Low","None","633af05da0499598ca6a9834",0.165
"8698","63c9fd72104f2f9bdc6b1fcc",1,1,4,"Male","High","None","633af05da0499598ca6a9834",0
"8699","64d50c4b3a44318d98f4f5b2",0,2,0,"Female","High","None","633af05da0499598ca6a9834",0.165
"8700","5e64ef1a247a9d2561f47509",0,2,5,"Male","Low","None","633af05da0499598ca6a9834",0.165
"8701","63c9fd72104f2f9bdc6b1fcc",0,1,4,"Male","High","E","6127b4b13db4ebb99802bd68",0.12
"8702","5ec403bb09d0e02a060bd5e6",1,10,9,"Male","Low","E","6127b4b13db4ebb99802bd68",0.5
"8703","6440ff579347d8f75783b52d",0,5,1,"Male","High","E","6127b4b13db4ebb99802bd68",0.3
"8704","6516d5862e627be30bea296f",0,4,2,"Male","High","E","6127b4b13db4ebb99802bd68",0.3
"8705","5d012930cfeb82001817c9c9",1,10,6,"Female","High","E","6127b4b13db4ebb99802bd68",0.5
"8706","656b9fe2848e68e0b05440f2",0,5,3,"Male","Low","E","6127b4b13db4ebb99802bd68",0.3
"8707","6431cb72bc4aed9f79967c7d",0,4,3,"Female","High","E","6127b4b13db4ebb99802bd68",0.3
"8708","64812265e9739eed0d51977f",0,5,5,"Female","Low","E","6127b4b13db4ebb99802bd68",0.3
"8709","6476b68d90c09af88f39e1a5",0,1,3,"Female","High","E","6127b4b13db4ebb99802bd68",0.12
"8710","62b146e365eca239ef0dbbfb",0,5,6,"Female","High","E","6127b4b13db4ebb99802bd68",0.3
"8711","61131eef1a6c06f4f18c8f5e",0,4,1,"Female","Low","E","5e483052a742a3000f7c15e8",0.3
"8712","6525a87886c97615b6991402",0,4,4,"Male","High","E","5e483052a742a3000f7c15e8",0.3
"8713","637058f9e7a26c452d1cc49a",0,4,4,"Female","High","E","5e483052a742a3000f7c15e8",0.3
"8714","645d0cb1881552d9f9e509dc",1,9,7,"Male","High","E","5e483052a742a3000f7c15e8",0.475
"8715","645179915e31c1aeb3dc8129",0,2,4,"Male","High","E","5e483052a742a3000f7c15e8",0.165
"8716","652fef7dd80b934fb2a0e4d6",0,2,1,"Female","High","E","5e483052a742a3000f7c15e8",0.165
"8717","5fd67cce91f9895969c0edee",0,2,4,"Male","Low","E","5e483052a742a3000f7c15e8",0.165
"8718","5c0dbb9b9166290001253342",0,4,6,"Male","High","E","5e483052a742a3000f7c15e8",0.3
"8719","60bd4bfc88b646e72d772977",1,9,6,"Female","Low","E","5e483052a742a3000f7c15e8",0.475
"8720","654a9be87e185971ccfbe5df",0,2,1,"Female","High","E","5e483052a742a3000f7c15e8",0.165
"8721","5eb5f6d5e38e9f4e6c8dde3f",1,7,2,"Female","Low","None","6554ea27378d1f1b846788b3",0.3
"8722","65465016367e03dfea318b6a",0,3,4,"Male","High","None","6554ea27378d1f1b846788b3",0.3
"8723","65218b754dddc1ca107dd9c2",1,6,4,"Female","High","None","6554ea27378d1f1b846788b3",0.25
"8724","654e434ae05e35d574cecf05",1,6,5,"Female","High","None","6554ea27378d1f1b846788b3",0.25
"8725","5eceed79840590300f53fa51",0,1,5,"Male","High","None","6554ea27378d1f1b846788b3",0.12
"8726","613c03f2b2bf929a716abfa4",1,6,5,"Male","High","None","6554ea27378d1f1b846788b3",0.25
"8727","656766dc27c035c9ac54f90d",0,3,3,"Female","High","None","6554ea27378d1f1b846788b3",0.3
"8728","63614899ad49a91f1ef09067",1,7,9,"Male","Low","None","6554ea27378d1f1b846788b3",0.3
"8729","64b3ebc9ad6778799f835dcb",0,1,3,"Female","High","None","6554ea27378d1f1b846788b3",0.12
"8730","63cac85f8519383ef0422593",1,6,5,"Male","Low","None","6554ea27378d1f1b846788b3",0.25
"8731","641434b7048c32a4a0961e9a",0,3,4,"Male","High","None","61338374ecef87bfdfd1c7bb",0.3
"8732","5ace650a436f550001004f87",0,4,6,"Female","High","None","61338374ecef87bfdfd1c7bb",0.3
"8733","656e09b763f76df09ba6f8d8",0,5,5,"Female","Low","None","61338374ecef87bfdfd1c7bb",0.3
"8734","65627c72163e4c5a24c985fc",0,7,6,"Male","Low","None","61338374ecef87bfdfd1c7bb",0.3
"8735","5a53d878acc75b000179e52e",0,6,3,"Male","Low","None","61338374ecef87bfdfd1c7bb",0.3
"8736","5e49da75ea0f3c4553a9e3b2",0,3,1,"Female","Low","None","61338374ecef87bfdfd1c7bb",0.3
"8737","653e7b7ab22b84283cd3a324",0,4,4,"Male","Low","None","61338374ecef87bfdfd1c7bb",0.3
"8738","57321c8ec63b5c000f367bb2",0,6,5,"Female","Low","None","61338374ecef87bfdfd1c7bb",0.3
"8739","654c7305aba05b86538b72be",0,5,5,"Male","Low","None","61338374ecef87bfdfd1c7bb",0.3
"8740","61356a75a26f82d5cf223390",1,7,3,"Female","High","None","61338374ecef87bfdfd1c7bb",0.3
"8741","61158d62ef1430be1b35a396",0,1,2,"Female","High","None","620bdb64a922fc3f247f67a8",0.12
"8742","6522d763603c15fb4b068a2a",0,5,5,"Female","Low","None","620bdb64a922fc3f247f67a8",0.3
"8743","5fd0dc0d8dae67016ed65a54",0,5,5,"Male","High","None","620bdb64a922fc3f247f67a8",0.3
"8744","5c475608cae0ab000188cb6e",0,4,3,"Male","Low","None","620bdb64a922fc3f247f67a8",0.3
"8745","654c7305aba05b86538b72be",0,5,5,"Male","Low","None","620bdb64a922fc3f247f67a8",0.3
"8746","641cc66ba3e5b3a4231e6e0b",0,3,3,"Male","Low","None","620bdb64a922fc3f247f67a8",0.3
"8747","64a826f6220bf56dca731156",0,3,2,"Female","High","None","620bdb64a922fc3f247f67a8",0.3
"8748","5d30790f326b0f0017a2a828",0,1,2,"Male","Low","None","620bdb64a922fc3f247f67a8",0.12
"8749","6508626da81a2fc20dd4aa54",0,4,4,"Female","Low","None","620bdb64a922fc3f247f67a8",0.3
"8750","63d176dbaef5e7827cd86954",0,5,4,"Female","Low","None","620bdb64a922fc3f247f67a8",0.3
"8751","63225b65b2d6e889f7289909",1,2,5,"Male","Low","E","645ee0535d907605481e739d",0
"8752","5589c7cefdf99b18bd86cf31",1,8,6,"Male","Low","E","645ee0535d907605481e739d",0.35
"8753","654281dc418a3f4f38c24932",0,7,6,"Male","High","E","645ee0535d907605481e739d",0.3
"8754","5e16bce18dffa0c6f76cda9b",0,2,4,"Female","Low","E","645ee0535d907605481e739d",0.165
"8755","6535874da4c41c6b75cd8645",0,8,5,"Female","Low","E","645ee0535d907605481e739d",0.3
"8756","6085bb66296b0a411198d8fd",0,0,3,"Male","Low","E","645ee0535d907605481e739d",0.015
"8757","5a9998a14eecca0001dd791e",0,7,5,"Female","High","E","645ee0535d907605481e739d",0.3
"8758","645179915e31c1aeb3dc8129",0,2,4,"Male","High","E","645ee0535d907605481e739d",0.165
"8759","65417cf270afd2731d6baf38",0,0,1,"Female","Low","E","645ee0535d907605481e739d",0.015
"8760","63b0953847122ffebd8a5991",0,2,2,"Female","High","E","645ee0535d907605481e739d",0.165
"8761","63cac85f8519383ef0422593",0,6,5,"Male","Low","E","611098e0196fa40fa49f3aeb",0.3
"8762","65639bc09216e3f40fcd1d4b",0,4,3,"Female","Low","E","611098e0196fa40fa49f3aeb",0.3
"8763","5ffd055afa9eac21f6e8bc6f",0,2,1,"Female","Low","E","611098e0196fa40fa49f3aeb",0.165
"8764","5c0dbb9b9166290001253342",0,4,6,"Male","High","E","611098e0196fa40fa49f3aeb",0.3
"8765","5920812416d99b000179eb91",0,2,3,"Male","Low","E","611098e0196fa40fa49f3aeb",0.165
"8766","6330f30b973410dadd20eb64",1,10,8,"Female","High","E","611098e0196fa40fa49f3aeb",0.5
"8767","655a655f62fde845d4789149",0,2,1,"Female","Low","E","611098e0196fa40fa49f3aeb",0.165
"8768","650d90ebf26334f992c31579",0,2,2,"Male","Low","E","611098e0196fa40fa49f3aeb",0.165
"8769","62734ce38db73cd5bd81a36f",1,10,10,"Male","High","E","611098e0196fa40fa49f3aeb",0.5
"8770","65640c5907bb3c72f8a7609f",0,6,6,"Female","High","E","611098e0196fa40fa49f3aeb",0.3
"8771","5fbafd1b299177bdcc7aa4ac",0,7,6,"Female","High","E","61f2aa93a09e72f23cbaf194",0.3
"8772","604bfe99dcaa286218d25fca",0,2,4,"Female","High","E","61f2aa93a09e72f23cbaf194",0.165
"8773","59a07638bfd73c00010ea394",0,5,3,"Male","Low","E","61f2aa93a09e72f23cbaf194",0.3
"8774","64415cccab771017a37d3d93",1,7,7,"Male","High","E","61f2aa93a09e72f23cbaf194",0.3
"8775","6525a87886c97615b6991402",0,4,4,"Male","High","E","61f2aa93a09e72f23cbaf194",0.3
"8776","654a86d08714f739c9fcea21",0,5,3,"Female","Low","E","61f2aa93a09e72f23cbaf194",0.3
"8777","602c42fcd6ab3e5033c45951",0,4,2,"Female","High","E","61f2aa93a09e72f23cbaf194",0.3
"8778","5dd48040a71de846ce2dbff3",0,2,3,"Male","High","E","61f2aa93a09e72f23cbaf194",0.165
"8779","652bfbba1a8bef9e38513d5c",0,4,1,"Female","Low","E","61f2aa93a09e72f23cbaf194",0.3
"8780","6559cdab800b1fea9ae41e51",0,4,6,"Male","Low","E","61f2aa93a09e72f23cbaf194",0.3
"8781","59ffb939517dfb00013dadda",0,4,5,"Male","High","E","651c2756b4621cab0abba8fa",0.3
"8782","60fe3ebe79bcffa30c2aef75",1,4,3,"Female","High","E","651c2756b4621cab0abba8fa",0
"8783","603ecd847a63f50124aa5822",0,2,2,"Male","Low","E","651c2756b4621cab0abba8fa",0.165
"8784","656b7888c053d63a280abc18",1,4,1,"Female","Low","E","651c2756b4621cab0abba8fa",0
"8785","613366e345d6b43d9fd2988e",0,1,0,"Female","High","E","651c2756b4621cab0abba8fa",0.12
"8786","651090beae417ded35c4ef2f",0,2,2,"Female","Low","E","651c2756b4621cab0abba8fa",0.165
"8787","606a27ecc448bcda408cee13",1,8,9,"Female","Low","E","651c2756b4621cab0abba8fa",0.35
"8788","6334d869011b16ac13de3546",0,1,5,"Male","High","E","651c2756b4621cab0abba8fa",0.12
"8789","6529bcd74ee9e1df2c5061e4",1,8,9,"Male","High","E","651c2756b4621cab0abba8fa",0.35
"8790","5dbaded2af6b8e0e8c3632ed",1,4,4,"Male","High","E","651c2756b4621cab0abba8fa",0
"8791","5dbaded2af6b8e0e8c3632ed",0,4,4,"Male","High","None","6547c5ffc2b79e88bad25705",0.3
"8792","6334d869011b16ac13de3546",0,1,5,"Male","High","None","6547c5ffc2b79e88bad25705",0.12
"8793","59ffb939517dfb00013dadda",0,4,5,"Male","High","None","6547c5ffc2b79e88bad25705",0.3
"8794","6529bcd74ee9e1df2c5061e4",1,8,9,"Male","High","None","6547c5ffc2b79e88bad25705",0.35
"8795","656b7888c053d63a280abc18",1,4,1,"Female","Low","None","6547c5ffc2b79e88bad25705",0
"8796","651090beae417ded35c4ef2f",0,2,2,"Female","Low","None","6547c5ffc2b79e88bad25705",0.165
"8797","603ecd847a63f50124aa5822",0,2,2,"Male","Low","None","6547c5ffc2b79e88bad25705",0.165
"8798","606a27ecc448bcda408cee13",1,8,9,"Female","Low","None","6547c5ffc2b79e88bad25705",0.35
"8799","613366e345d6b43d9fd2988e",0,1,0,"Female","High","None","6547c5ffc2b79e88bad25705",0.12
"8800","60fe3ebe79bcffa30c2aef75",0,4,3,"Female","High","None","6547c5ffc2b79e88bad25705",0.3
"8801","60d26711dc84670799dac6b8",0,5,3,"Male","Low","E","63d446703e49e811c820bb7b",0.3
"8802","59757b95395bf80001bf9daa",0,5,3,"Female","Low","E","63d446703e49e811c820bb7b",0.3
"8803","63d60e3ca4fa1f7b4bf61e82",0,5,4,"Male","High","E","63d446703e49e811c820bb7b",0.3
"8804","55bb9ae7fdf99b26d27fda01",1,9,5,"Female","Low","E","63d446703e49e811c820bb7b",0.475
"8805","63e51bdade16b861346088b4",0,7,6,"Male","Low","E","63d446703e49e811c820bb7b",0.3
"8806","5d83dba73dfcaa0019a3125f",0,6,4,"Female","Low","E","63d446703e49e811c820bb7b",0.3
"8807","64a281f78c5be10f0f28e3ac",0,6,5,"Male","Low","E","63d446703e49e811c820bb7b",0.3
"8808","6312c4daeb7e0f890b0b6a7f",1,9,8,"Male","Low","E","63d446703e49e811c820bb7b",0.475
"8809","5eb5f6d5e38e9f4e6c8dde3f",0,7,2,"Female","Low","E","63d446703e49e811c820bb7b",0.3
"8810","651c2cc23704dc10500ae77c",0,5,2,"Female","High","E","63d446703e49e811c820bb7b",0.3
"8811","64415cccab771017a37d3d93",1,7,7,"Male","High","E","614e8b8fd294cc8571e9e06e",0.3
"8812","654c7305aba05b86538b72be",0,5,5,"Male","Low","E","614e8b8fd294cc8571e9e06e",0.3
"8813","651b1eb597d19205a5069db5",0,2,2,"Female","High","E","614e8b8fd294cc8571e9e06e",0.165
"8814","607cbf385d3202721e3f719f",0,5,4,"Female","High","E","614e8b8fd294cc8571e9e06e",0.3
"8815","63d000d62878aa92b833c5fc",1,6,7,"Female","High","E","614e8b8fd294cc8571e9e06e",0.25
"8816","5c223d4a4a7e1f000137e5b9",0,5,5,"Male","High","E","614e8b8fd294cc8571e9e06e",0.3
"8817","568e7e33e3ef9e000da202a7",0,5,3,"Female","High","E","614e8b8fd294cc8571e9e06e",0.3
"8818","61099a5c04f32c99f34ce2a8",1,7,5,"Female","High","E","614e8b8fd294cc8571e9e06e",0.3
"8819","566a3e0e7da0350012b3ec49",1,6,5,"Male","High","E","614e8b8fd294cc8571e9e06e",0.25
"8820","633c74ad6178784ed5b52104",0,2,2,"Male","Low","E","614e8b8fd294cc8571e9e06e",0.165
"8821","654b9e50dc38506c10831a0b",1,6,7,"Male","High","None","65559e212d136bb9bf79f112",0.25
"8822","613366e345d6b43d9fd2988e",0,1,0,"Female","High","None","65559e212d136bb9bf79f112",0.12
"8823","65293fa9b73b0edd4fd93b95",0,2,2,"Female","Low","None","65559e212d136bb9bf79f112",0.165
"8824","6526c3297277ece1f3273549",0,2,3,"Male","High","None","65559e212d136bb9bf79f112",0.165
"8825","5c1980c24a03080001139d5a",0,1,2,"Male","Low","None","65559e212d136bb9bf79f112",0.12
"8826","6563003ce4f5a268a959df06",1,6,8,"Female","High","None","65559e212d136bb9bf79f112",0.25
"8827","5aba561de1099600016a1041",1,6,3,"Male","High","None","65559e212d136bb9bf79f112",0.25
"8828","655f8f9f0e4ff12b601465e7",1,6,3,"Female","Low","None","65559e212d136bb9bf79f112",0.25
"8829","65187e0acd8242d0b5686df0",0,6,1,"Male","Low","None","65559e212d136bb9bf79f112",0.3
"8830","650c2f6c46bf4bff764e24e4",0,6,4,"Female","Low","None","65559e212d136bb9bf79f112",0.3
"8831","656330bce859fe9d4d59f7cd",0,0,2,"Male","High","E","6101ef1676d38820d1002ef5",0.015
"8832","62ed458d61ebd1930833e95a",0,2,2,"Male","High","E","6101ef1676d38820d1002ef5",0.165
"8833","5ba86de49629a90001b3ef5f",1,7,3,"Female","High","E","6101ef1676d38820d1002ef5",0.3
"8834","656907a16ea276f3fef47618",0,2,3,"Female","Low","E","6101ef1676d38820d1002ef5",0.165
"8835","5fd0ebb69497b30008547502",0,0,3,"Female","Low","E","6101ef1676d38820d1002ef5",0.015
"8836","5d82be0cf45ead000150f026",0,1,2,"Female","High","E","6101ef1676d38820d1002ef5",0.12
"8837","653fb726d2b45b03e76d0c42",1,7,5,"Female","Low","E","6101ef1676d38820d1002ef5",0.3
"8838","559c3e07fdf99b32b55f2d8d",1,7,7,"Male","Low","E","6101ef1676d38820d1002ef5",0.3
"8839","629e2781136f152f6592f171",1,7,8,"Male","High","E","6101ef1676d38820d1002ef5",0.3
"8840","63c5c3192e709e19fc67d5dd",0,1,0,"Male","Low","E","6101ef1676d38820d1002ef5",0.12
"8841","63cac85f8519383ef0422593",1,6,5,"Male","Low","E","655f8b740012e5f5afe9efae",0.25
"8842","64d5219df0415c9a7c609c19",0,3,2,"Male","Low","E","655f8b740012e5f5afe9efae",0.3
"8843","5d5c25578af5fd0001ef3aee",0,3,3,"Female","High","E","655f8b740012e5f5afe9efae",0.3
"8844","5d701566b1a79d00165c65ae",0,3,4,"Female","High","E","655f8b740012e5f5afe9efae",0.3
"8845","614e1a28a1851394f80ede61",0,3,6,"Male","High","E","655f8b740012e5f5afe9efae",0.3
"8846","650ba232969148996aaa66c9",0,3,3,"Female","Low","E","655f8b740012e5f5afe9efae",0.3
"8847","5c475608cae0ab000188cb6e",0,4,3,"Male","Low","E","655f8b740012e5f5afe9efae",0.3
"8848","5ff3dd153986cc9fd8a6ba4f",0,3,3,"Male","Low","E","655f8b740012e5f5afe9efae",0.3
"8849","6431cb72bc4aed9f79967c7d",0,4,3,"Female","High","E","655f8b740012e5f5afe9efae",0.3
"8850","655f8b959477c803eb906622",1,6,5,"Female","Low","E","655f8b740012e5f5afe9efae",0.25
