StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,QID1213411184,QID24_1,age,gender,ethnicity,education,ranking_1,ranking_2,ranking_3,ranking_4,ranking_5,ranking_6,ranking_7,ranking_8,ranking_9,ranking_10,1_advice,2_advice,3_advice,4_advice,5_advice,6_advice,7_advice,8_advice,9_advice,10_advice,comments,PROLIFIC_PID,Condition,groupnr,url.0.URL,url.1.URL,url.2.URL,url.3.URL,url.4.URL,url.5.URL,url.6.URL,url.7.URL,url.8.URL,url.9.URL
2023-05-01 07:38:35,2023-05-01 07:47:32,IP Address,70.160.108.75,100,536,True,2023-05-01 07:47:33,R_1mErTTDS22EeBIU,,,,,36.8622,-76.3008,anonymous,EN,I agree to participate.,63f7837e2f09cd534ebfd193,55,Female,White or Caucasian,"Some college, but no degree",2,10,3,6,4,8,5,1,7,9,,,,,,,,,7th rank,,"I consider natural smiles to be more attractive than whatever physical attributes may or may not be normally considered attractive. Personality over physical, always!!!!",63f7837e2f09cd534ebfd193,Likable,18,https://files.dhagmann.com/qualtrics/selfies/F_3ksP8jpBDlWChAi.png,https://files.dhagmann.com/qualtrics/selfies/F_3lWvSdQYyrXM0Rq.png,https://files.dhagmann.com/qualtrics/selfies/F_3qwohznQZAj3hNZ.png,https://files.dhagmann.com/qualtrics/selfies/F_5q1WcRlH1P2gLIt.png,https://files.dhagmann.com/qualtrics/selfies/F_3scAHdnVWjYAWT7.png,https://files.dhagmann.com/qualtrics/selfies/F_3qJsykkAPnjfcV4.png,https://files.dhagmann.com/qualtrics/selfies/F_3kNgtYslBd4bD8U.png,https://files.dhagmann.com/qualtrics/selfies/F_3mledP9WHL1nk2Y.png,https://files.dhagmann.com/qualtrics/selfies/F_3koEac1UPBj367k.png,https://files.dhagmann.com/qualtrics/selfies/F_3psWDYGyjG2QLgE.png
2023-05-01 07:45:02,2023-05-01 07:49:05,IP Address,70.172.231.101,100,243,True,2023-05-01 07:49:06,R_0j3NwkX5hmuuiOJ,,,,,30.4042,-91.1431,anonymous,EN,I agree to participate.,5fc3e1e8704ddd41e549c4b8,58,Female,Black or African American,Associates or technical degree,8,9,7,5,5,5,7,6,5,7,,,9th rank,,,,4th rank,,,6th rank,,5fc3e1e8704ddd41e549c4b8,Accurate,18,https://files.dhagmann.com/qualtrics/selfies/F_3qJsykkAPnjfcV4.png,https://files.dhagmann.com/qualtrics/selfies/F_3scAHdnVWjYAWT7.png,https://files.dhagmann.com/qualtrics/selfies/F_3lWvSdQYyrXM0Rq.png,https://files.dhagmann.com/qualtrics/selfies/F_3mledP9WHL1nk2Y.png,https://files.dhagmann.com/qualtrics/selfies/F_3kNgtYslBd4bD8U.png,https://files.dhagmann.com/qualtrics/selfies/F_5q1WcRlH1P2gLIt.png,https://files.dhagmann.com/qualtrics/selfies/F_3psWDYGyjG2QLgE.png,https://files.dhagmann.com/qualtrics/selfies/F_3ksP8jpBDlWChAi.png,https://files.dhagmann.com/qualtrics/selfies/F_3qwohznQZAj3hNZ.png,https://files.dhagmann.com/qualtrics/selfies/F_3koEac1UPBj367k.png
2023-05-01 07:47:07,2023-05-01 07:50:04,IP Address,162.201.186.55,100,177,True,2023-05-01 07:50:04,R_7alrwCve8qyS1KF,,,,,25.9843,-80.2149,anonymous,EN,I agree to participate.,6127072ecbce58c5df452c58,74,Female,White or Caucasian,High school diploma or GED,4,8,7,1,6,2,9,5,10,3,,,5th rank,,,,,,,,,6127072ecbce58c5df452c58,Likable,18,https://files.dhagmann.com/qualtrics/selfies/F_3koEac1UPBj367k.png,https://files.dhagmann.com/qualtrics/selfies/F_3psWDYGyjG2QLgE.png,https://files.dhagmann.com/qualtrics/selfies/F_3mledP9WHL1nk2Y.png,https://files.dhagmann.com/qualtrics/selfies/F_3qJsykkAPnjfcV4.png,https://files.dhagmann.com/qualtrics/selfies/F_5q1WcRlH1P2gLIt.png,https://files.dhagmann.com/qualtrics/selfies/F_3scAHdnVWjYAWT7.png,https://files.dhagmann.com/qualtrics/selfies/F_3qwohznQZAj3hNZ.png,https://files.dhagmann.com/qualtrics/selfies/F_3kNgtYslBd4bD8U.png,https://files.dhagmann.com/qualtrics/selfies/F_3lWvSdQYyrXM0Rq.png,https://files.dhagmann.com/qualtrics/selfies/F_3ksP8jpBDlWChAi.png
2023-05-01 07:41:50,2023-05-01 07:52:53,IP Address,35.145.151.11,100,663,True,2023-05-01 07:52:54,R_WDQNmAgeG2WuscV,,,,,28.4797,-82.5126,anonymous,EN,I agree to participate.,644e8d023ff43328efac53e1,66,Male,Black or African American,Bachelor’s degree,3,8,1,2,10,6,9,4,5,7,,,,,,,,,,7th rank,,644e8d023ff43328efac53e1,Accurate,6,https://files.dhagmann.com/qualtrics/selfies/F_3EiETVaiV7uiVLw.png,https://files.dhagmann.com/qualtrics/selfies/F_3Gdr9o0jIvHrGWs.png,https://files.dhagmann.com/qualtrics/selfies/F_3GpQNZQJOly5LsW.png,https://files.dhagmann.com/qualtrics/selfies/F_3ESxU6eaq94BEod.png,https://files.dhagmann.com/qualtrics/selfies/F_3GdFAV4fIewANfW.png,https://files.dhagmann.com/qualtrics/selfies/F_3Rg2AjlBD9J7Epr.png,https://files.dhagmann.com/qualtrics/selfies/F_3J2WiCj4IjCRx9J.png,https://files.dhagmann.com/qualtrics/selfies/F_3PuXIED1rTFJX9h.png,https://files.dhagmann.com/qualtrics/selfies/F_3R8Dr7UXmFs86vA.png,https://files.dhagmann.com/qualtrics/selfies/F_3QK7h1gq6NJYf86.png
2023-05-01 07:50:39,2023-05-01 07:53:53,IP Address,73.248.143.138,100,193,True,2023-05-01 07:53:53,R_1dsi0i93bYNCP59,,,,,39.7354,-74.9838,anonymous,EN,I agree to participate.,5ac7ae4ca3ba7a0001b4c1b3,37,Male,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",1,10,7,6,3,5,8,9,2,4,,,5th rank,,,,,,,,,5ac7ae4ca3ba7a0001b4c1b3,Likable,2,https://files.dhagmann.com/qualtrics/selfies/F_1gcqHGx99dsU613.png,https://files.dhagmann.com/qualtrics/selfies/F_216tuE7djcP5pdf.png,https://files.dhagmann.com/qualtrics/selfies/F_1dh5rEyzeewfHUq.png,https://files.dhagmann.com/qualtrics/selfies/F_1l45HlWyABVMmUO.png,https://files.dhagmann.com/qualtrics/selfies/F_1mrqtqp6pXX5bRw.png,https://files.dhagmann.com/qualtrics/selfies/F_1l4RdX9meeYIQHv.png,https://files.dhagmann.com/qualtrics/selfies/F_1rcuPXlQG7SB8fx.png,https://files.dhagmann.com/qualtrics/selfies/F_22PRBS7sAKesi1e.png,https://files.dhagmann.com/qualtrics/selfies/F_1pMyxId534OOBIU.png,https://files.dhagmann.com/qualtrics/selfies/F_1cSL5Dlk3so8Qbs.png
2023-05-01 07:52:45,2023-05-01 07:53:54,IP Address,73.167.132.34,100,69,True,2023-05-01 07:53:55,R_3KkKjbWZBUe3E5z,,,,,42.1139,-72.5508,anonymous,EN,I agree to participate.,63197f9b80d9c0d22597a837,26,Male,White or Caucasian,Associates or technical degree,10,6,5,7,9,3,2,4,1,8,,,,7th rank,,,,,,,,63197f9b80d9c0d22597a837,Accurate,4,https://files.dhagmann.com/qualtrics/selfies/F_2qat8eEGitOzdNk.png,https://files.dhagmann.com/qualtrics/selfies/F_2bObhWVEeUX95rB.png,https://files.dhagmann.com/qualtrics/selfies/F_2cqQJAkDBvFa7xu.png,https://files.dhagmann.com/qualtrics/selfies/F_2X0AtHS0T9w4W6p.png,https://files.dhagmann.com/qualtrics/selfies/F_2pVo0aEud3wtOS8.png,https://files.dhagmann.com/qualtrics/selfies/F_2b1WvETvZdlBk9L.png,https://files.dhagmann.com/qualtrics/selfies/F_2fkbeyEnBnr5OvX.png,https://files.dhagmann.com/qualtrics/selfies/F_2aWUU2D0gW9Dtt0.png,https://files.dhagmann.com/qualtrics/selfies/F_2qDb7rlgGSBrGaB.png,https://files.dhagmann.com/qualtrics/selfies/F_2WP5vO5hQ8fqX32.png
2023-05-01 07:53:08,2023-05-01 07:55:05,IP Address,216.98.173.4,100,117,True,2023-05-01 07:55:06,R_01GGQPh4Kex27f3,,,,,45.2815,-93.4195,anonymous,EN,I agree to participate.,5eb52896e034073a7b8aa981,44,Male,White or Caucasian,Bachelor’s degree,3,3,5,6,8,5,7,4,2,6,,,,,,,5th rank,,,,,5eb52896e034073a7b8aa981,Likable,10,https://files.dhagmann.com/qualtrics/selfies/F_eeTctm8tZFFu6FX.png,https://files.dhagmann.com/qualtrics/selfies/F_zev0nx0Xbza9t7z.png,https://files.dhagmann.com/qualtrics/selfies/F_rdKZweMde9RAQzD.png,https://files.dhagmann.com/qualtrics/selfies/F_vAAySSnAcir9QPL.png,https://files.dhagmann.com/qualtrics/selfies/F_xh0FG9fPtcEcNyx.png,https://files.dhagmann.com/qualtrics/selfies/F_vTawvGNAM9DTbYR.png,https://files.dhagmann.com/qualtrics/selfies/F_rrquzuXUWb2McPT.png,https://files.dhagmann.com/qualtrics/selfies/F_spsKbfkPlT3eM8N.png,https://files.dhagmann.com/qualtrics/selfies/F_eOPbcWdbr6f9o89.png,https://files.dhagmann.com/qualtrics/selfies/F_pGhLnbwBeXlrfBT.png
2023-05-01 07:54:54,2023-05-01 07:56:37,IP Address,76.146.233.174,100,103,True,2023-05-01 07:56:38,R_2cCKt38VN6iXABD,,,,,47.5601,-122.2326,anonymous,EN,I agree to participate.,5ba98278d08ab20001c84f2b,27,Male,Asian,Bachelor’s degree,5,2,8,9,3,10,6,3,7,1,,,,,,,,,7th rank,,,5ba98278d08ab20001c84f2b,Accurate,3,https://files.dhagmann.com/qualtrics/selfies/F_2S2X1YwaNf2jg5Y.png,https://files.dhagmann.com/qualtrics/selfies/F_2UWLFxoMrEDwbGY.png,https://files.dhagmann.com/qualtrics/selfies/F_2A0XS21S1xFDhcf.png,https://files.dhagmann.com/qualtrics/selfies/F_2TIfZib7lh6SlEK.png,https://files.dhagmann.com/qualtrics/selfies/F_2D79Z7IMYok2EJL.png,https://files.dhagmann.com/qualtrics/selfies/F_2P8dAbbylEFAIIv.png,https://files.dhagmann.com/qualtrics/selfies/F_2OSH6c5r5dEQ8bH.png,https://files.dhagmann.com/qualtrics/selfies/F_2U4yLeE4ig5Tlm4.png,https://files.dhagmann.com/qualtrics/selfies/F_2SJHPgJExaZV9dD.png,https://files.dhagmann.com/qualtrics/selfies/F_2EbqxUIxsoZh86t.png
2023-05-01 07:51:17,2023-05-01 07:56:52,IP Address,65.36.18.7,100,334,True,2023-05-01 07:56:52,R_3jxMg0QVA5Drp6N,,,,,27.8011,-97.3994,anonymous,EN,I agree to participate.,62962081623fdb8a89196208,26,Male,Black or African American,Bachelor’s degree,1,2,4,8,9,3,5,6,10,7,,,,,,,,,,5th rank,,62962081623fdb8a89196208,Likable,8,https://files.dhagmann.com/qualtrics/selfies/F_8j4noxw04iQGn61.png,https://files.dhagmann.com/qualtrics/selfies/F_AATGqTnExreKRi1.png,https://files.dhagmann.com/qualtrics/selfies/F_BDFXHQ0dXTUXbq1.png,https://files.dhagmann.com/qualtrics/selfies/F_9Ks7ILke9fUQs7v.png,https://files.dhagmann.com/qualtrics/selfies/F_RdYd39PfJo9Hdq9.png,https://files.dhagmann.com/qualtrics/selfies/F_AjkW0hNtl913rz3.png,https://files.dhagmann.com/qualtrics/selfies/F_BET7hov8aDkiZOx.png,https://files.dhagmann.com/qualtrics/selfies/F_AczV8tMxnVgiQh3.png,https://files.dhagmann.com/qualtrics/selfies/F_BFLcss9x2Tvi9IR.png,https://files.dhagmann.com/qualtrics/selfies/F_9BQ4IXgnLqB3oRj.png
2023-05-01 07:55:39,2023-05-01 07:59:30,IP Address,68.116.189.112,100,231,True,2023-05-01 07:59:31,R_ROEErCoHTDCcwDL,,,,,42.3432,-71.8394,anonymous,EN,I agree to participate.,62e92ac314e2c0f89236aed1,70,Female,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",1,10,8,7,9,3,4,5,2,6,,,,7th rank,,,,,,,,62e92ac314e2c0f89236aed1,Likable,18,https://files.dhagmann.com/qualtrics/selfies/F_3koEac1UPBj367k.png,https://files.dhagmann.com/qualtrics/selfies/F_3qwohznQZAj3hNZ.png,https://files.dhagmann.com/qualtrics/selfies/F_3kNgtYslBd4bD8U.png,https://files.dhagmann.com/qualtrics/selfies/F_3lWvSdQYyrXM0Rq.png,https://files.dhagmann.com/qualtrics/selfies/F_3psWDYGyjG2QLgE.png,https://files.dhagmann.com/qualtrics/selfies/F_3scAHdnVWjYAWT7.png,https://files.dhagmann.com/qualtrics/selfies/F_3mledP9WHL1nk2Y.png,https://files.dhagmann.com/qualtrics/selfies/F_3ksP8jpBDlWChAi.png,https://files.dhagmann.com/qualtrics/selfies/F_3qJsykkAPnjfcV4.png,https://files.dhagmann.com/qualtrics/selfies/F_5q1WcRlH1P2gLIt.png
2023-05-01 07:56:40,2023-05-01 08:00:31,IP Address,69.136.46.232,100,230,True,2023-05-01 08:00:32,R_2pKcB0eU0TRmsAu,,,,,32.296,-81.2354,anonymous,EN,I agree to participate.,63c98f9e028e25cc7105548c,50,Female,Asian,High school diploma or GED,1,2,8,5,10,4,9,7,3,6,,,,,,,,7th rank,,,none particularly.,63c98f9e028e25cc7105548c,Accurate,13,https://files.dhagmann.com/qualtrics/selfies/F_1o0Y2nbMjXZ1Jls.png,https://files.dhagmann.com/qualtrics/selfies/F_1okjeLNnnE0ptZi.png,https://files.dhagmann.com/qualtrics/selfies/F_1jWgE6Xc6XpSFIJ.png,https://files.dhagmann.com/qualtrics/selfies/F_24P3Bk4Nz9Nk3OZ.png,https://files.dhagmann.com/qualtrics/selfies/F_1ikThkbbMIMMH0I.png,https://files.dhagmann.com/qualtrics/selfies/F_1hJZqTl8MA7HPUq.png,https://files.dhagmann.com/qualtrics/selfies/F_25EoTM2h4cFmj5U.png,https://files.dhagmann.com/qualtrics/selfies/F_21FycR1TezOTMM1.png,https://files.dhagmann.com/qualtrics/selfies/F_1k0T4yHXh6oltUO.png,https://files.dhagmann.com/qualtrics/selfies/F_1mf0eh5BWIr0Sg5.png
2023-05-01 07:49:10,2023-05-01 08:00:48,IP Address,97.131.4.62,100,697,True,2023-05-01 08:00:49,R_yR88OUeFBHIoR1f,,,,,34.4239,-117.4108,anonymous,EN,I agree to participate.,64340613165f6c9099fefdd0,54,Male,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",8,7,9,6,5,3,10,4,1,2,,1st rank (most attractive),,,,,,,,,,64340613165f6c9099fefdd0,Accurate,3,https://files.dhagmann.com/qualtrics/selfies/F_2TIfZib7lh6SlEK.png,https://files.dhagmann.com/qualtrics/selfies/F_2U4yLeE4ig5Tlm4.png,https://files.dhagmann.com/qualtrics/selfies/F_2A0XS21S1xFDhcf.png,https://files.dhagmann.com/qualtrics/selfies/F_2OSH6c5r5dEQ8bH.png,https://files.dhagmann.com/qualtrics/selfies/F_2S2X1YwaNf2jg5Y.png,https://files.dhagmann.com/qualtrics/selfies/F_2D79Z7IMYok2EJL.png,https://files.dhagmann.com/qualtrics/selfies/F_2P8dAbbylEFAIIv.png,https://files.dhagmann.com/qualtrics/selfies/F_2SJHPgJExaZV9dD.png,https://files.dhagmann.com/qualtrics/selfies/F_2EbqxUIxsoZh86t.png,https://files.dhagmann.com/qualtrics/selfies/F_2UWLFxoMrEDwbGY.png
2023-05-01 08:00:12,2023-05-01 08:02:11,IP Address,75.83.16.229,100,119,True,2023-05-01 08:02:12,R_2OSX7xrplJlwfYc,,,,,34.0308,-118.473,anonymous,EN,I agree to participate.,60d8db71e3c6d6bad40d01d3,28,Female,White or Caucasian,Bachelor’s degree,3,2,4,10,7,5,6,9,8,1,,,,,6th rank,,,,,,,60d8db71e3c6d6bad40d01d3,Accurate,18,https://files.dhagmann.com/qualtrics/selfies/F_3qJsykkAPnjfcV4.png,https://files.dhagmann.com/qualtrics/selfies/F_3mledP9WHL1nk2Y.png,https://files.dhagmann.com/qualtrics/selfies/F_3koEac1UPBj367k.png,https://files.dhagmann.com/qualtrics/selfies/F_3qwohznQZAj3hNZ.png,https://files.dhagmann.com/qualtrics/selfies/F_3lWvSdQYyrXM0Rq.png,https://files.dhagmann.com/qualtrics/selfies/F_3ksP8jpBDlWChAi.png,https://files.dhagmann.com/qualtrics/selfies/F_3psWDYGyjG2QLgE.png,https://files.dhagmann.com/qualtrics/selfies/F_3kNgtYslBd4bD8U.png,https://files.dhagmann.com/qualtrics/selfies/F_5q1WcRlH1P2gLIt.png,https://files.dhagmann.com/qualtrics/selfies/F_3scAHdnVWjYAWT7.png
2023-05-01 07:59:19,2023-05-01 08:03:59,IP Address,108.24.130.168,100,280,True,2023-05-01 08:04:00,R_5yUkIHeJU1EjKqR,,,,,39.8952,-75.0347,anonymous,EN,I agree to participate.,5f2f5cd4a0330f34f7f5f2fe,30,Female,White or Caucasian,Bachelor’s degree,6,2,3,9,7,5,4,10,8,1,,,,,7th rank,,,,,,no,5f2f5cd4a0330f34f7f5f2fe,Likable,20,https://files.dhagmann.com/qualtrics/selfies/F_UT1tt9RkNiudDXz.png,https://files.dhagmann.com/qualtrics/selfies/F_YXHHH4EA6MT8eiZ.png,https://files.dhagmann.com/qualtrics/selfies/F_Zz6Ve5cC7HcBidr.png,https://files.dhagmann.com/qualtrics/selfies/F_bdz8kxPKvIwQFtT.png,https://files.dhagmann.com/qualtrics/selfies/F_p6GtSWtu4Pa3JDP.png,https://files.dhagmann.com/qualtrics/selfies/F_ZwPsLkLV22QcdYB.png,https://files.dhagmann.com/qualtrics/selfies/F_afNSDvm1suyI1kB.png,https://files.dhagmann.com/qualtrics/selfies/F_saRNtG3Voy3wMud.png,https://files.dhagmann.com/qualtrics/selfies/F_UchVyXbuc06IpgZ.png,https://files.dhagmann.com/qualtrics/selfies/F_e567UmbzU0pvlcJ.png
2023-05-01 08:01:39,2023-05-01 08:04:30,IP Address,136.34.37.248,100,171,True,2023-05-01 08:04:31,R_1I4noIWWUtHRDBk,,,,,39.1027,-94.5925,anonymous,EN,I agree to participate.,5ed2bb7a67d51b24b2ac4037,34,Male,White or Caucasian,"Some college, but no degree",10,1,4,7,5,3,6,2,8,9,,,,4th rank,,,,,,,,5ed2bb7a67d51b24b2ac4037,Likable,4,https://files.dhagmann.com/qualtrics/selfies/F_2X0AtHS0T9w4W6p.png,https://files.dhagmann.com/qualtrics/selfies/F_2fkbeyEnBnr5OvX.png,https://files.dhagmann.com/qualtrics/selfies/F_2bObhWVEeUX95rB.png,https://files.dhagmann.com/qualtrics/selfies/F_2pVo0aEud3wtOS8.png,https://files.dhagmann.com/qualtrics/selfies/F_2aWUU2D0gW9Dtt0.png,https://files.dhagmann.com/qualtrics/selfies/F_2b1WvETvZdlBk9L.png,https://files.dhagmann.com/qualtrics/selfies/F_2WP5vO5hQ8fqX32.png,https://files.dhagmann.com/qualtrics/selfies/F_2qDb7rlgGSBrGaB.png,https://files.dhagmann.com/qualtrics/selfies/F_2cqQJAkDBvFa7xu.png,https://files.dhagmann.com/qualtrics/selfies/F_2qat8eEGitOzdNk.png
2023-05-01 08:05:04,2023-05-01 08:06:33,IP Address,72.130.22.224,100,88,True,2023-05-01 08:06:34,R_2P8b7RNQUvWgx1J,,,,,20.8814,-156.4783,anonymous,EN,I agree to participate.,64135a1754a2b94d653f9c79,34,Male,Asian,"Some college, but no degree",5,7,4,5,5,3,2,1,5,2,,1st rank (most attractive),,,,,,,,,,64135a1754a2b94d653f9c79,Accurate,2,https://files.dhagmann.com/qualtrics/selfies/F_1l4RdX9meeYIQHv.png,https://files.dhagmann.com/qualtrics/selfies/F_1gcqHGx99dsU613.png,https://files.dhagmann.com/qualtrics/selfies/F_22PRBS7sAKesi1e.png,https://files.dhagmann.com/qualtrics/selfies/F_1cSL5Dlk3so8Qbs.png,https://files.dhagmann.com/qualtrics/selfies/F_1pMyxId534OOBIU.png,https://files.dhagmann.com/qualtrics/selfies/F_216tuE7djcP5pdf.png,https://files.dhagmann.com/qualtrics/selfies/F_1rcuPXlQG7SB8fx.png,https://files.dhagmann.com/qualtrics/selfies/F_1l45HlWyABVMmUO.png,https://files.dhagmann.com/qualtrics/selfies/F_1mrqtqp6pXX5bRw.png,https://files.dhagmann.com/qualtrics/selfies/F_1dh5rEyzeewfHUq.png
2023-05-01 08:03:04,2023-05-01 08:06:44,IP Address,73.57.120.136,100,220,True,2023-05-01 08:06:45,R_25utkrIRAF75Ppg,,,,,26.5331,-80.1423,anonymous,EN,I agree to participate.,6125653f9d984b6fd3d68983,30,Male,Black or African American,Associates or technical degree,7,10,5,9,6,2,1,8,4,3,7th rank,,,,,,,,,,,6125653f9d984b6fd3d68983,Likable,2,https://files.dhagmann.com/qualtrics/selfies/F_22PRBS7sAKesi1e.png,https://files.dhagmann.com/qualtrics/selfies/F_1l45HlWyABVMmUO.png,https://files.dhagmann.com/qualtrics/selfies/F_1dh5rEyzeewfHUq.png,https://files.dhagmann.com/qualtrics/selfies/F_1rcuPXlQG7SB8fx.png,https://files.dhagmann.com/qualtrics/selfies/F_1l4RdX9meeYIQHv.png,https://files.dhagmann.com/qualtrics/selfies/F_1mrqtqp6pXX5bRw.png,https://files.dhagmann.com/qualtrics/selfies/F_1gcqHGx99dsU613.png,https://files.dhagmann.com/qualtrics/selfies/F_216tuE7djcP5pdf.png,https://files.dhagmann.com/qualtrics/selfies/F_1pMyxId534OOBIU.png,https://files.dhagmann.com/qualtrics/selfies/F_1cSL5Dlk3so8Qbs.png
2023-05-01 08:05:43,2023-05-01 08:07:14,IP Address,170.115.248.24,100,91,True,2023-05-01 08:07:15,R_2Vs7oJynStPQUTK,,,,,39.9528,-75.1646,anonymous,EN,I agree to participate.,5589be79fdf99b18be320155,37,Male,White or Caucasian,Bachelor’s degree,8,4,6,3,5,2,9,1,10,7,,,,,,,,,,5th rank,,5589be79fdf99b18be320155,Likable,5,https://files.dhagmann.com/qualtrics/selfies/F_31LNY1ZNgOPHAhT.png,https://files.dhagmann.com/qualtrics/selfies/F_2ty4iYYcHhxBDCO.png,https://files.dhagmann.com/qualtrics/selfies/F_2sbByozzEoFAlYg.png,https://files.dhagmann.com/qualtrics/selfies/F_2zRRqU6SHcUFaBd.png,https://files.dhagmann.com/qualtrics/selfies/F_2zNmLuwPqX4SYJF.png,https://files.dhagmann.com/qualtrics/selfies/F_30db916mTyjk39D.png,https://files.dhagmann.com/qualtrics/selfies/F_2zUPd9YuIKJ6mHG.png,https://files.dhagmann.com/qualtrics/selfies/F_32UQWIzcYNUchmQ.png,https://files.dhagmann.com/qualtrics/selfies/F_2rqZtB48z8BNpCM.png,https://files.dhagmann.com/qualtrics/selfies/F_31vFp1Dx1utyFVT.png
2023-05-01 08:03:12,2023-05-01 08:07:37,IP Address,173.73.137.75,100,264,True,2023-05-01 08:07:37,R_1rdZeokIEMdDq2e,,,,,38.8865,-77.0911,anonymous,EN,I agree to participate.,5e05ab290db892fcd8036b1a,50,Female,White or Caucasian,Bachelor’s degree,9,7,8,2,3,4,10,1,6,5,,7th rank,,,,,,,,,,5e05ab290db892fcd8036b1a,Accurate,12,https://files.dhagmann.com/qualtrics/selfies/F_1QbwEf4Nbyt0CrA.png,https://files.dhagmann.com/qualtrics/selfies/F_1gpywMhp6rK6IUY.png,https://files.dhagmann.com/qualtrics/selfies/F_1LC3xa0eqEaRlyU.png,https://files.dhagmann.com/qualtrics/selfies/F_1hGB5DuTOaOCGsE.png,https://files.dhagmann.com/qualtrics/selfies/F_1NaaAojAuyPxT8k.png,https://files.dhagmann.com/qualtrics/selfies/F_1LNbhp7By5V2P9z.png,https://files.dhagmann.com/qualtrics/selfies/F_1dFasm2Tcbncr9Y.png,https://files.dhagmann.com/qualtrics/selfies/F_1LwiPfy6dIh9SRq.png,https://files.dhagmann.com/qualtrics/selfies/F_1ezR34bv5nNEhLY.png,https://files.dhagmann.com/qualtrics/selfies/F_1ghdLASNWhsSnP5.png
2023-05-01 08:04:38,2023-05-01 08:08:58,IP Address,23.118.151.32,100,260,True,2023-05-01 08:08:59,R_1dGPjpr9zu3GitK,,,,,39.7684,-86.158,anonymous,EN,I agree to participate.,5ef7ae31033dea4dde0b24de,92,Female,White or Caucasian,Bachelor’s degree,4,5,6,1,7,10,2,9,8,3,,,,,7th rank,,,,,,Last part of instruction was confusing.,5ef7ae31033dea4dde0b24de,Accurate,16,https://files.dhagmann.com/qualtrics/selfies/F_3D2qhuNcusWIpF0.png,https://files.dhagmann.com/qualtrics/selfies/F_3FLPTD3bNguBklU.png,https://files.dhagmann.com/qualtrics/selfies/F_3CNjf3SLA9bSheU.png,https://files.dhagmann.com/qualtrics/selfies/F_2zAMGyWpLKzIKIZ.png,https://files.dhagmann.com/qualtrics/selfies/F_3JlAQMDyJYDbkEt.png,https://files.dhagmann.com/qualtrics/selfies/F_3ESy6vi6DegIdJX.png,https://files.dhagmann.com/qualtrics/selfies/F_3HudzLjXZAzWqJw.png,https://files.dhagmann.com/qualtrics/selfies/F_3G0xHm2ntQIYLtA.png,https://files.dhagmann.com/qualtrics/selfies/F_2y0ZAHSnXimOSw1.png,https://files.dhagmann.com/qualtrics/selfies/F_3FLJxK0EXQwispy.png
2023-05-01 08:04:38,2023-05-01 08:09:12,IP Address,75.76.238.35,100,273,True,2023-05-01 08:09:12,R_21yQXX0fU7ujjyG,,,,,39.9881,-83.0479,anonymous,EN,I agree to participate.,615cf2d3e9dfb81e7ef3668d,24,Female,Asian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",5,3,9,7,8,4,1,10,2,6,,,,6th rank,,,,,,,,615cf2d3e9dfb81e7ef3668d,Likable,17,https://files.dhagmann.com/qualtrics/selfies/F_3OdjcZTwp85swwu.png,https://files.dhagmann.com/qualtrics/selfies/F_3P7QMxuPXNg4nVd.png,https://files.dhagmann.com/qualtrics/selfies/F_3KNKMtFOl6K5kTQ.png,https://files.dhagmann.com/qualtrics/selfies/F_3fjBNr5YrkSrSP3.png,https://files.dhagmann.com/qualtrics/selfies/F_3ey3IwDsQAfRZnr.png,https://files.dhagmann.com/qualtrics/selfies/F_3PBrMZWg2ledS6E.png,https://files.dhagmann.com/qualtrics/selfies/F_3fpoQCqhnavxk0V.png,https://files.dhagmann.com/qualtrics/selfies/F_3iR6nmcIs3N6lbZ.png,https://files.dhagmann.com/qualtrics/selfies/F_3MDrkCWqrn20QrE.png,https://files.dhagmann.com/qualtrics/selfies/F_3RxRlY3iivY4cYe.png
