StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,QID2,QID3,QID21_First Click,QID21_Last Click,QID21_Page Submit,QID21_Click Count,QID10,QID11,QID12,QID13,QID14,QID15,QID16,QID17,QID18,QID19,Guess,Age,Gender,Ethnicity,Education,Comments,PROLIFIC_PID,Condition
2023-12-04 11:24:38,2023-12-04 11:31:18,IP Address,47.203.222.117,100,399,True,2023-12-04 11:31:19,R_2AHz0g9N1eMvmKa,,,,,28.2683,-82.2912,anonymous,EN,I agree to participate.,62da97c1d0ea5d209bdef664,2.222,124.759,300.203,21,113 feet,x = -2,x15,13,2.06,-34,6,117°,3,4x2 + 32x + 48,7,23,Female,Black or African American,Associates or technical degree,,62da97c1d0ea5d209bdef664,High
2023-12-04 11:25:43,2023-12-04 11:31:25,IP Address,108.39.227.184,100,342,True,2023-12-04 11:31:27,R_T75V8ofCD9aLli9,,,,,40.502,-79.9143,anonymous,EN,I agree to participate.,655e0d7ac83749e58a3dfc09,36.671,248.436,300.013,6,54 feet,y = -2,x15,13,2.06,,,,,,3,44,Female,White or Caucasian,Bachelor’s degree,,655e0d7ac83749e58a3dfc09,High
2023-12-04 11:25:06,2023-12-04 11:31:31,IP Address,143.109.156.137,100,385,True,2023-12-04 11:31:31,R_qUQbdxr1i22mE6Z,,,,,34.6224,-98.3913,anonymous,EN,I agree to participate.,650ee2022c307a83ad5ffd5d,2.352,293.169,301.637,31,113 feet,y = -2,x15,13,2.06,14,6,,,,4,36,Male,White or Caucasian,"Some college, but no degree",Thank you.,650ee2022c307a83ad5ffd5d,High
2023-12-04 11:25:24,2023-12-04 11:31:40,IP Address,208.194.217.156,100,375,True,2023-12-04 11:31:40,R_TdCZOuXfIGsDM41,,,,,40.7637,-73.7695,anonymous,EN,I agree to participate.,641feb2494b8a1eb706ab8a5,1.089,183.366,301.997,10,113 feet,x - 2 = y,x8,13,2.060154,-22,8,180°,-6,4x2 + 16x + 48,5,23,Male,White or Caucasian,Bachelor’s degree,,641feb2494b8a1eb706ab8a5,High
2023-12-04 11:25:54,2023-12-04 11:31:45,IP Address,50.158.52.159,100,350,True,2023-12-04 11:31:46,R_1q35Bq6hLaWfViK,,,,,36.175,-115.1372,anonymous,EN,I agree to participate.,654e6dcbb060f1ea2d712339,19.995,209.596,300.014,11,113 feet,x = -2,x15,11,2.06,-22,6,63°,-6,2x2 + 7x + 24,3,30,Male,Asian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,654e6dcbb060f1ea2d712339,Low
2023-12-04 11:25:07,2023-12-04 11:31:51,IP Address,104.186.71.76,100,404,True,2023-12-04 11:31:52,R_2QfEPCsMCquU2ik,,,,,29.943,-95.2596,anonymous,EN,I agree to participate.,65668ab9680f02bcfb4d7112,67.2,287.391,300.151,11,113 feet,x = -2,x15,13,2.06,14,6,63°,-6,,7,44,Female,Black or African American,"Some college, but no degree",,65668ab9680f02bcfb4d7112,High
2023-12-04 11:21:52,2023-12-04 11:31:59,IP Address,207.228.46.196,100,606,True,2023-12-04 11:32:00,R_2B3TveuVWLBzmVV,,,,,39.7793,-75.6946,anonymous,EN,I agree to participate.,6523d77974cdfbc583035c7c,77.949,138.581,300.016,10,54 feet,x - 2 = y,x8,13,2.07,42,6,63°,3,4x2 + 32x + 48,5,30,Male,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,6523d77974cdfbc583035c7c,High
2023-12-04 11:26:06,2023-12-04 11:32:03,IP Address,75.183.46.27,100,357,True,2023-12-04 11:32:04,R_295iBnDNvfMUL0x,,,,,36.143,-80.3073,anonymous,EN,I agree to participate.,5dbaded2af6b8e0e8c3632ed,4.232,250.073,301.501,19,113 feet,x - 2 = y,x15,13,2.06,,,,,,4,42,Male,White or Caucasian,Bachelor’s degree,,5dbaded2af6b8e0e8c3632ed,High
2023-12-04 11:25:58,2023-12-04 11:32:08,IP Address,24.117.35.170,100,370,True,2023-12-04 11:32:08,R_2UWa5EX9Eitp7qN,,,,,32.8273,-109.6266,anonymous,EN,I agree to participate.,641cc66ba3e5b3a4231e6e0b,78.172,244.89,300.012,5,113 feet,x = -2y,x15,13,,,,,,,3,56,Male,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,641cc66ba3e5b3a4231e6e0b,Low
2023-12-04 11:26:05,2023-12-04 11:32:08,IP Address,75.26.14.237,100,363,True,2023-12-04 11:32:09,R_2WJrIC98XHYWsN9,,,,,35.8639,-78.535,anonymous,EN,I agree to participate.,64527892acde0fbd392a41d6,16.395,264.074,300.035,11,108 feet,y = -2,x15,11,2.060154,42,12,63°,6,4x2 + 32x + 48,4,65,Female,Black or African American,Bachelor’s degree,,64527892acde0fbd392a41d6,High
2023-12-04 11:26:11,2023-12-04 11:32:19,IP Address,23.112.141.58,100,368,True,2023-12-04 11:32:20,R_4IyHO63l1W1NZ6h,,,,,38.8121,-94.534,anonymous,EN,I agree to participate.,63368a7379eb43fa2105d971,32.806,299.109,300.026,38,36 feet,x = -2y,x15,13,2.06,-34,8,180°,6,4x2 + 16x + 48,6,39,Male,White or Caucasian,Associates or technical degree,,63368a7379eb43fa2105d971,High
2023-12-04 11:26:27,2023-12-04 11:32:28,IP Address,24.60.174.140,100,361,True,2023-12-04 11:32:29,R_3LXy2R6hX5Ffxgn,,,,,42.1177,-72.6445,anonymous,EN,I agree to participate.,6103664b32254e61282aaf0f,2.874,235.276,300.031,31,36 feet,y = -2,x15,13,2.06,-34,6,63°,-6,4x2 + 32x + 48,8,26,Female,White or Caucasian,"Some college, but no degree",,6103664b32254e61282aaf0f,Low
2023-12-04 11:26:48,2023-12-04 11:32:48,IP Address,74.71.145.84,100,359,True,2023-12-04 11:32:48,R_tLCHUJwB9Vw1WoN,,,,,40.6002,-74.1469,anonymous,EN,I agree to participate.,5e8518347ad752103913de56,6.621,256.248,301.411,13,36 feet,x = -2y,x8,13,5.05,-34,6,117°,-3,4x2 + 32x + 48,6,30,Female,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,5e8518347ad752103913de56,Low
2023-12-04 11:27:08,2023-12-04 11:32:56,IP Address,172.0.49.80,100,347,True,2023-12-04 11:32:57,R_215SsxD5wOShUt4,,,,,33.3963,-84.5689,anonymous,EN,I agree to participate.,594425f07ccfd00001d3f462,15.856,281.54,300.014,14,36 feet,x - 2 = y,x15,11,2.06,42,6,63°,6,4x2 + 16x + 48,3,27,Male,Black or African American,Bachelor’s degree,,594425f07ccfd00001d3f462,Low
2023-12-04 11:24:48,2023-12-04 11:33:04,IP Address,50.246.19.156,100,495,True,2023-12-04 11:33:04,R_2yrWaV4lz22fqTj,,,,,33.7153,-84.3312,anonymous,EN,I agree to participate.,64014e60aa3da4437a518c64,60.941,216.532,300.12,10,36 feet,x = -2y,x15,9,2.06,14,6,63°,3,4x2 + 32x + 48,2,45,Male,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",N/A,64014e60aa3da4437a518c64,Low
2023-12-04 11:27:00,2023-12-04 11:33:06,IP Address,24.27.89.53,100,366,True,2023-12-04 11:33:07,R_rrUKZiHstLUDLBD,,,,,32.9657,-96.8834,anonymous,EN,I agree to participate.,655f91be380061ec28e9f091,13.917,143.881,300.012,11,54 feet,x - 2 = y,x15,9,2.06,14,8,63°,6,4x2 + 32x + 48,3,40,Female,Asian,Bachelor’s degree,,655f91be380061ec28e9f091,High
2023-12-04 11:26:45,2023-12-04 11:33:10,IP Address,67.240.129.187,100,385,True,2023-12-04 11:33:10,R_33psKZESxEJjERZ,,,,,42.9967,-78.1969,anonymous,EN,I agree to participate.,5cd6c1197b871a0001b13589,9.852,126.408,300.119,10,113 feet,x - 2 = y,x25,9,5.05,42,8,180°,-6,4x2 + 16x + 16,2,62,Female,White or Caucasian,High school diploma or GED,,5cd6c1197b871a0001b13589,Low
2023-12-04 11:33:28,2023-12-04 11:33:28,IP Address,141.158.44.222,100,0,True,2023-12-04 11:33:29,R_1hSWZM4t1tCbbHq,,,,,39.9195,-75.1565,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,5f16f559325a640008bb9a07,
2023-12-04 11:27:35,2023-12-04 11:33:30,IP Address,104.231.74.231,100,355,True,2023-12-04 11:33:31,R_3HTwm1iX3xl5HWH,,,,,40.6824,-82.5286,anonymous,EN,I agree to participate.,647f32146ae0a0e10b634f67,18.122,296.391,300.012,18,54 feet,x = -2,x15,13,5.05,-34,6,63°,-3,4x2 + 32x + 48,8,29,Male,White or Caucasian,Bachelor’s degree,,647f32146ae0a0e10b634f67,High
2023-12-04 11:27:14,2023-12-04 11:33:43,IP Address,65.170.41.5,100,388,True,2023-12-04 11:33:43,R_1nOxVhsfpiJXrxw,,,,,32.7797,-96.8022,anonymous,EN,I agree to participate.,653e66aefcd12ed6a4565fa6,90.62,284.272,300.125,8,54 feet,x = -2,x25,11,5.05,14,8,63°,,,2,31,Female,White or Caucasian,"Some college, but no degree",,653e66aefcd12ed6a4565fa6,Low
2023-12-04 11:23:56,2023-12-04 11:33:54,IP Address,47.208.81.203,100,597,True,2023-12-04 11:33:54,R_2OW5SkfsctwHvzR,,,,,40.7977,-124.1565,anonymous,EN,I agree to participate.,6529648ca1ade4b6c9e876f4,24.38,216.261,300.012,10,54 feet,y = -2,x8,11,5.05,14,12,63°,6,2x2 + 7x + 24,1,54,Female,White or Caucasian,High school diploma or GED,,6529648ca1ade4b6c9e876f4,Low
2023-12-04 11:28:00,2023-12-04 11:33:58,IP Address,97.85.131.136,100,357,True,2023-12-04 11:33:58,R_YWVkFenCZePqJZD,,,,,38.7943,-90.2817,anonymous,EN,I agree to participate.,614e1a28a1851394f80ede61,17.38,283.526,300.116,10,54 feet,x - 2 = y,x8,13,5.05,-34,6,117°,-6,4x2 + 16x + 48,6,33,Male,White or Caucasian,Associates or technical degree,,614e1a28a1851394f80ede61,High
2023-12-04 11:28:04,2023-12-04 11:34:00,IP Address,108.41.254.152,100,355,True,2023-12-04 11:34:01,R_3fPl8mp9a4OA4Ob,,,,,40.5948,-73.9715,anonymous,EN,I agree to participate.,641434b7048c32a4a0961e9a,1.102,235.451,300.151,44,113 feet,x = -2,2x5,11,5.05,-22,6,180°,-6,4x2 + 16x + 16,4,34,Male,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,641434b7048c32a4a0961e9a,High
2023-12-04 11:26:25,2023-12-04 11:34:01,IP Address,8.17.88.222,100,455,True,2023-12-04 11:34:02,R_e5J1D35xfyErz9v,,,,,37.342,-121.9049,anonymous,EN,I agree to participate.,650b2ee81386e0c27f7efe26,3.7,222.02,301.848,41,113 feet,x = -2,x15,13,2.06,-34,6,63°,3,4x2 + 32x + 48,9,31,Male,Asian,Bachelor’s degree,,650b2ee81386e0c27f7efe26,High
2023-12-04 11:28:09,2023-12-04 11:34:03,IP Address,173.69.23.84,100,353,True,2023-12-04 11:34:04,R_23UcExlysezXMck,,,,,41.7761,-71.4452,anonymous,EN,I agree to participate.,614f3a020b0f8d857c3d5cad,19.046,281.822,301.199,11,113 feet,x = -2,x15,13,2.06,-34,6,63°,6,4x2 + 32x + 48,5,43,Female,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,614f3a020b0f8d857c3d5cad,Low
2023-12-04 11:27:39,2023-12-04 11:34:03,IP Address,67.161.70.162,100,384,True,2023-12-04 11:34:04,R_RlXh3xUUe2JQhZ7,,,,,37.2507,-121.836,anonymous,EN,I agree to participate.,62c66885ba0578c9b5a0e4ae,5.262,64.459,300.019,10,113 feet,x = -2,x15,11,5.05,-22,6,63°,-3,4x2 + 16x + 16,3,30,Male,Other,Bachelor’s degree,,62c66885ba0578c9b5a0e4ae,Low
2023-12-04 11:28:00,2023-12-04 11:34:14,IP Address,66.177.23.40,100,373,True,2023-12-04 11:34:15,R_1LNBDJqe3bl7Iuq,,,,,30.2183,-81.5621,anonymous,EN,I agree to participate.,63d41c2627381fc53af61e58,25.552,239.737,300.124,10,54 feet,x - 2 = y,x25,9,2.06,-22,12,117°,-6,4x2 + 16x + 16,3,47,Female,Asian,Bachelor’s degree,,63d41c2627381fc53af61e58,High
2023-12-04 11:27:13,2023-12-04 11:34:19,IP Address,71.220.22.123,100,425,True,2023-12-04 11:34:19,R_1qeai28dySLOLjA,,,,,30.4908,-84.3158,anonymous,EN,I agree to participate.,63cac85f8519383ef0422593,4.796,283.632,300.064,19,113 feet,x = -2y,x15,13,2.06,-34,6,117°,-6,4x2 + 16x + 48,5,57,Male,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,63cac85f8519383ef0422593,Low
2023-12-04 11:27:23,2023-12-04 11:34:22,IP Address,63.160.189.207,100,419,True,2023-12-04 11:34:23,R_1GIjAYZH0x1voz2,,,,,39.7503,-75.5453,anonymous,EN,I agree to participate.,6466a87b80cdf3d7f07c1e96,0.621,264.147,301.056,19,113 feet,x - 2 = y,x15,13,2.07,-34,6,63°,3,4x2 + 32x + 48,7,51,Female,White or Caucasian,Bachelor’s degree,,6466a87b80cdf3d7f07c1e96,High
2023-12-04 11:28:32,2023-12-04 11:34:23,IP Address,50.159.54.188,100,351,True,2023-12-04 11:34:24,R_2frLmSaM0JTMmL8,,,,,35.9937,-115.2867,anonymous,EN,I agree to participate.,5ce330b9c536f50001104f78,19.824,297.547,300.02,30,36 feet,x = -2,x15,13,2.06,-22,6,63°,6,4x2 + 16x + 48,2,26,Female,White or Caucasian,Bachelor’s degree,,5ce330b9c536f50001104f78,Low
2023-12-04 11:25:21,2023-12-04 11:34:30,IP Address,172.59.124.254,100,549,True,2023-12-04 11:34:30,R_2BnBGXbqvwQhkwm,,,,,35.5637,-97.6408,anonymous,EN,I agree to participate.,6555f62f633506d42cf023e6,7.236,136.748,300.102,13,36 feet,x = -2y,x15,13,5.05,42,6,117°,-3,4x2 + 16x + 16,7,66,Male,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,6555f62f633506d42cf023e6,Low
2023-12-04 11:22:50,2023-12-04 11:34:35,IP Address,73.142.73.8,100,704,True,2023-12-04 11:34:36,R_WflOzsf0eDcu5Ff,,,,,42.0019,-73.4186,anonymous,EN,I agree to participate.,63e5242d0f2f6cbb94a848d8,13.347,294.45,300.013,15,113 feet,x = -2y,x15,,,,,,,,1,27,Female,White or Caucasian,Bachelor’s degree,,63e5242d0f2f6cbb94a848d8,Low
2023-12-04 11:27:43,2023-12-04 11:34:38,IP Address,98.225.224.94,100,415,True,2023-12-04 11:34:39,R_1eyGoQrpqWigNqC,,,,,40.2626,-75.6151,anonymous,EN,I agree to participate.,6560efc6901d6dcf98fe9c71,11.136,231.802,300.023,11,54 feet,y = -2,x8,13,2.06,-34,6,63°,-3,4x2 + 32x + 48,4,20,Male,Asian,"Some college, but no degree",,6560efc6901d6dcf98fe9c71,Low
2023-12-04 11:28:19,2023-12-04 11:34:39,IP Address,50.4.106.213,100,380,True,2023-12-04 11:34:40,R_1Ka8dfjSnKq6wc0,,,,,42.5877,-83.1644,anonymous,EN,I agree to participate.,63d13e2a6dd3ec4a5f6bff7b,15.174,299.03,300.011,14,108 feet,x = -2,x15,13,5.05,-22,12,63°,-3,4x2 + 32x + 48,7,33,Male,White or Caucasian,Bachelor’s degree,,63d13e2a6dd3ec4a5f6bff7b,High
2023-12-04 11:28:55,2023-12-04 11:34:42,IP Address,68.42.142.209,100,347,True,2023-12-04 11:34:43,R_2xP0eaxpdBzFsPv,,,,,43.0078,-83.806,anonymous,EN,I agree to participate.,5c022a94d183df000141f1e2,13.479,276.197,300.124,23,113 feet,x = -2y,x15,13,2.07,-22,12,117°,3,4x2 + 16x + 48,3,53,Male,White or Caucasian,"Some college, but no degree",,5c022a94d183df000141f1e2,High
2023-12-04 11:28:24,2023-12-04 11:35:03,IP Address,71.28.173.79,100,398,True,2023-12-04 11:35:04,R_tPV7BsfVnHIouSl,,,,,37.9874,-84.4804,anonymous,EN,I agree to participate.,5bbf523d83f9790001ce549a,4.358,283.076,304.013,53,113 feet,y = -2,x15,13,2.06,14,6,63°,6,,4,61,Female,White or Caucasian,Associates or technical degree,no,5bbf523d83f9790001ce549a,High
2023-12-04 11:16:53,2023-12-04 11:35:03,IP Address,73.203.179.238,100,1089,True,2023-12-04 11:35:04,R_1pyueKbalRP3FjA,,,,,35.2345,-89.8502,anonymous,EN,I agree to participate.,612b86da38f96808af7bb1da,15.762,291.59,300.022,72,36 feet,x = -2y,x15,11,2.06,-34,10,63°,3,4x2 + 16x + 16,4,59,Female,White or Caucasian,Bachelor’s degree,,612b86da38f96808af7bb1da,High
2023-12-04 11:29:15,2023-12-04 11:35:10,IP Address,107.185.99.72,100,355,True,2023-12-04 11:35:11,R_2VkgqjUygNirw0M,,,,,33.707,-117.9519,anonymous,EN,I agree to participate.,6554ef5e92c434ef5e724664,1.158,292.464,300.021,42,54 feet,x = -2y,x8,13,2.06,-34,6,63°,-3,,4,27,Male,Asian,Bachelor’s degree,,6554ef5e92c434ef5e724664,Low
2023-12-04 11:25:38,2023-12-04 11:35:19,IP Address,172.59.9.254,100,580,True,2023-12-04 11:35:19,R_ymEhfmR7lEac361,,,,,41.2045,-73.1988,anonymous,EN,I agree to participate.,6132542039ead71f30971bd6,89.056,295.757,300.112,5,36 feet,x - 2 = y,x8,13,2.06,,,,,,1,40,Male,White or Caucasian,Bachelor’s degree,Enjoyed the study!,6132542039ead71f30971bd6,Low
2023-12-04 11:27:08,2023-12-04 11:35:23,IP Address,47.204.62.165,100,495,True,2023-12-04 11:35:24,R_3PhFnR6SH5zOB4p,,,,,28.0331,-81.9391,anonymous,EN,I agree to participate.,63614f71fa75fcbcee84f2ac,28.18,240.48,300.115,9,36 feet,x - 2 = y,x15,13,5.05,-34,8,63°,6,,7,43,Male,White or Caucasian,Associates or technical degree,"would like to know how well I did. thank you though. ",63614f71fa75fcbcee84f2ac,High
2023-12-04 11:28:57,2023-12-04 11:35:28,IP Address,24.159.23.125,100,390,True,2023-12-04 11:35:29,R_2dyHylGWIcPEfsP,,,,,36.334,-82.3439,anonymous,EN,I agree to participate.,5c0977dcb88850000117f59d,6.894,254.077,301.681,15,36 feet,x = -2y,x15,11,2.06,42,6,63°,-6,4x2 + 32x + 48,3,29,Other,Other,Bachelor’s degree,,5c0977dcb88850000117f59d,High
2023-12-04 11:29:42,2023-12-04 11:35:31,IP Address,71.113.184.99,100,348,True,2023-12-04 11:35:31,R_SH3UesnwPpjqcSZ,,,,,40.1788,-77.0047,anonymous,EN,I agree to participate.,5b9efb73d1ff7a00013bfe84,2.52,58.141,301.115,10,54 feet,x = -2,x15,11,2.06,-22,12,63°,-6,4x2 + 32x + 48,2,56,Female,Other,Bachelor’s degree,no,5b9efb73d1ff7a00013bfe84,High
2023-12-04 11:28:04,2023-12-04 11:35:32,IP Address,174.230.151.123,100,447,True,2023-12-04 11:35:33,R_ul7XjfUQ3NXMXEl,,,,,36.1671,-86.7861,anonymous,EN,I agree to participate.,5d93aeb1cec22300195493fc,9.798,106.046,300.027,10,54 feet,x - 2 = y,x15,11,5.05,42,8,117°,-6,4x2 + 32x + 48,0,50,Female,White or Caucasian,Bachelor’s degree,I haven't had any type of math since college.  I know I did horribly.,5d93aeb1cec22300195493fc,High
2023-12-04 11:22:44,2023-12-04 11:35:32,IP Address,174.99.82.58,100,768,True,2023-12-04 11:35:33,R_10CNhoW6AtkxjiZ,,,,,35.6618,-78.3993,anonymous,EN,I agree to participate.,63caa01beb22afd1f8a42b54,18.681,294.944,300.135,55,36 feet,x = -2y,x15,9,,,,,,,1,69,Female,White or Caucasian,High school diploma or GED,no,63caa01beb22afd1f8a42b54,Low
2023-12-04 11:27:29,2023-12-04 11:35:36,IP Address,73.127.103.143,100,487,True,2023-12-04 11:35:37,R_r2BTtyP5GnTkIk9,,,,,35.0644,-89.6759,anonymous,EN,I agree to participate.,65086108065f757ea3cf2e0c,107.578,290.484,300.117,10,54 feet,y = -2,x15,,2.06,42,12,117°,-3,4x2 + 16x + 48,3,57,Female,White or Caucasian,Bachelor’s degree,"No, I do not. Thank you.",65086108065f757ea3cf2e0c,High
2023-12-04 11:29:17,2023-12-04 11:35:53,IP Address,172.59.217.74,100,396,True,2023-12-04 11:35:54,R_3E9JjtA8t8li5hP,,,,,35.2296,-80.843,anonymous,EN,I agree to participate.,5d5c25578af5fd0001ef3aee,0.182,289.663,300.03,71,36 feet,x - 2 = y,x15,13,2.07,-22,8,63°,-3,4x2 + 16x + 16,3,42,Female,White or Caucasian,Bachelor’s degree,I like the subject content of the survey,5d5c25578af5fd0001ef3aee,High
2023-12-04 11:29:35,2023-12-04 11:35:58,IP Address,172.56.65.153,100,383,True,2023-12-04 11:35:59,R_2ttkfNBiBEanHoA,,,,,33.7485,-84.3871,anonymous,EN,I agree to participate.,5de831cad4995d000c5fb540,39.454,297.878,300.075,5,108 feet,,x15,13,2.06,,,,,,5,62,Male,White or Caucasian,Bachelor’s degree,Should have used a paper and pencil and would have gotten them all!,5de831cad4995d000c5fb540,High
2023-12-04 11:30:24,2023-12-04 11:36:16,IP Address,216.49.32.114,100,351,True,2023-12-04 11:36:16,R_1QuYbFG46HGGfAG,,,,,41.0959,-75.1196,anonymous,EN,I agree to participate.,653932c48f1f4427af84a7f0,3.967,298.772,300.025,29,113 feet,x = -2,x15,13,2.06,-34,6,63°,3,4x2 + 32x + 48,5,23,Female,White or Caucasian,Bachelor’s degree,,653932c48f1f4427af84a7f0,Low
2023-12-04 11:30:20,2023-12-04 11:36:21,IP Address,70.128.85.101,100,361,True,2023-12-04 11:36:22,R_1LHfItk2YlpgOPc,,,,,35.8974,-83.9425,anonymous,EN,I agree to participate.,65649e26fc062fd174f780eb,1.791,289.569,301.124,22,113 feet,y = -2,x15,13,2.06,-22,,63°,,,5,42,Female,White or Caucasian,Bachelor’s degree,,65649e26fc062fd174f780eb,High
2023-12-04 11:27:39,2023-12-04 11:36:27,IP Address,71.62.121.205,100,527,True,2023-12-04 11:36:28,R_28RKrJjxNGaPQQG,,,,,38.0321,-78.489,anonymous,EN,I agree to participate.,5f202731ebb8a92abf3b7268,11.241,264.337,300.019,40,36 feet,x = -2y,x15,13,2.06,42,12,117°,-3,4x2 + 32x + 48,3,33,Male,White or Caucasian,High school diploma or GED,"no comments ",5f202731ebb8a92abf3b7268,Low
2023-12-04 11:29:48,2023-12-04 11:36:28,IP Address,98.50.208.38,100,399,True,2023-12-04 11:36:28,R_3fWgg4qqlVmG0n6,,,,,34.7346,-92.273,anonymous,EN,I agree to participate.,63bc74f63269af3a7bfcec7c,16.8,231.735,301.233,11,36 feet,x = -2,x15,15,5.05,14,8,63°,-6,2x2 + 7x + 24,3,54,Female,White or Caucasian,"Some college, but no degree",,63bc74f63269af3a7bfcec7c,Low
2023-12-04 11:21:54,2023-12-04 11:36:32,IP Address,216.93.3.10,100,878,True,2023-12-04 11:36:33,R_2SAep49kKVW5uXd,,,,,35.1996,-84.8525,anonymous,EN,I agree to participate.,653d688454266dc6f45bb770,1.658,17.924,300.013,12,36 feet,x = -2y,2x5,11,2.06,-22,6,63°,-3,4x2 + 16x + 48,5,26,Male,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,653d688454266dc6f45bb770,Low
2023-12-04 11:30:02,2023-12-04 11:36:34,IP Address,98.242.167.11,100,391,True,2023-12-04 11:36:34,R_1PSLTCPofM0cpn6,,,,,26.6462,-81.8455,anonymous,EN,I agree to participate.,5700616b8a49c7000d0c73ad,4.982,165.722,300.009,28,36 feet,x - 2 = y,x25,13,2.06,-34,6,117°,3,4x2 + 32x + 48,2,35,Female,White or Caucasian,Bachelor’s degree,,5700616b8a49c7000d0c73ad,High
2023-12-04 11:21:56,2023-12-04 11:36:48,IP Address,216.93.0.143,100,891,True,2023-12-04 11:36:49,R_3fpboVKfWma1GOb,,,,,40.8548,-74.0284,anonymous,EN,I agree to participate.,65382bd75cef4070421e08e3,0.757,24.375,300.012,10,113 feet,x = -2y,x8,11,2.06,42,6,63°,-3,4x2 + 32x + 48,6,38,Male,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,65382bd75cef4070421e08e3,Low
2023-12-04 11:30:30,2023-12-04 11:37:06,IP Address,76.176.239.31,100,395,True,2023-12-04 11:37:06,R_1LpxEsbcIUJacIt,,,,,33.5674,-117.1758,anonymous,EN,I agree to participate.,652d7b1e3b3bbcbeecac8e1b,7.411,285.032,300.038,40,113 feet,x - 2 = y,x15,13,2.060154,-34,6,117°,3,4x2 + 32x + 48,5,45,Female,White or Caucasian,"Some college, but no degree",,652d7b1e3b3bbcbeecac8e1b,High
2023-12-04 11:22:16,2023-12-04 11:37:06,IP Address,75.151.39.177,100,889,True,2023-12-04 11:37:06,R_1NlaqI9KmZ88f29,,,,,26.4696,-81.8132,anonymous,EN,I agree to participate.,643ab9c7dbf92589bedc45f6,14.843,67.898,300.08,10,113 feet,x - 2 = y,x15,13,2.06,-34,6,117°,3,4x2 + 32x + 48,6,49,Female,Other,Bachelor’s degree,,643ab9c7dbf92589bedc45f6,Low
2023-12-04 11:26:14,2023-12-04 11:37:06,IP Address,69.142.88.207,100,651,True,2023-12-04 11:37:07,R_3dYNmyRvNWSDPs8,,,,,40.4209,-74.5584,anonymous,EN,I agree to participate.,63cd702332437641bf25afeb,4.179,45.027,416.659,10,36 feet,x = -2y,x8,15,5.05,-34,6,63°,-3,4x2 + 32x + 48,6,49,Female,Black or African American,Bachelor’s degree,,63cd702332437641bf25afeb,Low
2023-12-04 11:28:35,2023-12-04 11:37:11,IP Address,107.206.26.151,100,516,True,2023-12-04 11:37:12,R_bIRlgsQOiK6oyiZ,,,,,32.5484,-83.8852,anonymous,EN,I agree to participate.,655e0ca502b090d564843968,6.035,264.717,300.733,30,113 feet,x = -2y,x15,13,2.06,-34,6,63°,-3,,7,51,Female,Black or African American,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",,655e0ca502b090d564843968,Low
2023-12-04 11:28:13,2023-12-04 11:37:25,IP Address,97.120.18.235,100,552,True,2023-12-04 11:37:26,R_1Hdg5b2cExwBpyS,,,,,46.1478,-122.9711,anonymous,EN,I agree to participate.,5fdca41ecb769722e2266d8a,9.95,79.091,301.589,10,36 feet,x - 2 = y,x25,13,2.060154,-22,6,63°,-3,4x2 + 16x + 16,0,57,Female,White or Caucasian,"Some college, but no degree",,5fdca41ecb769722e2266d8a,Low
2023-12-04 11:31:31,2023-12-04 11:37:27,IP Address,66.229.47.34,100,355,True,2023-12-04 11:37:27,R_28HgIi3psKsph9h,,,,,25.4931,-80.4344,anonymous,EN,I agree to participate.,6542a02ba1eaef6a2d4f05c9,48.205,288.908,301.215,10,113 feet,x - 2 = y,x15,13,5.05,-34,6,63°,3,4x2 + 32x + 48,8,18,Male,Other,"Some college, but no degree",,6542a02ba1eaef6a2d4f05c9,High
2023-12-04 11:31:43,2023-12-04 11:37:27,IP Address,47.180.211.149,100,344,True,2023-12-04 11:37:28,R_3CyaG8s9dojYTvj,,,,,34.197,-118.8199,anonymous,EN,I agree to participate.,6102ced1a983f0479d576146,4.724,196.265,300.124,12,36 feet,x = -2y,x15,13,5.05,-34,6,297°,3,4x2 + 32x + 48,2,31,Female,White or Caucasian,"Graduate or professional degree (MA, MS, MBA, PhD, JD, MD, DDS etc.)",I am horrible at math,6102ced1a983f0479d576146,Low
